Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
2369  -0.218461  -0.364023  -0.529381  0.105175  -0.017103  9.742807  33.61  0.000  0.000  0.000  
2370  -0.233579  -0.325348  -0.536601  0.089520  -0.027017  9.758187  33.62  0.000  0.000  0.000  
2371  -0.241594  -0.294668  -0.558869  0.084712  -0.030036  9.748509  33.62  0.000  0.000  0.000  
2372  -0.173649  -0.318167  -0.505886  0.090272  -0.013732  9.723742  33.62  0.000  0.000  0.000  
2373  -0.248902  -0.341104  -0.544328  0.082376  -0.025436  9.732423  33.62  0.000  0.000  0.000  
2374  -0.225759  -0.369890  -0.635416  0.096808  -0.015558  9.754068  33.62  0.000  0.000  0.000  
2375  -0.234453  -0.302383  -0.589049  0.108725  -0.021975  9.728866  33.62  0.000  0.000  0.000  
2376  -0.218782  -0.379895  -0.529454  0.097240  -0.033550  9.739756  33.62  0.000  0.000  0.000  
2377  -0.249060  -0.342227  -0.483797  0.088886  -0.031939  9.739459  33.62  0.000  0.000  0.000  
2378  -0.234128  -0.311120  -0.498486  0.096836  -0.014992  9.726473  33.62  0.000  0.000  0.000  
2379  -0.195541  -0.339712  -0.566920  0.103922  -0.023286  9.742108  33.62  0.000  0.000  0.000  
2380  -0.256664  -0.317971  -0.559184  0.112824  -0.029618  9.748466  33.61  0.000  0.000  0.000  
2381  -0.219193  -0.279429  -0.550981  0.105068  -0.027808  9.748029  33.61  0.000  0.000  0.000  
2382  -0.248488  -0.355731  -0.567284  0.089602  -0.020157  9.736524  33.61  0.000  0.000  0.000  
2383  -0.225852  -0.356381  -0.514255  0.098541  -0.024786  9.720480  33.61  0.000  0.000  0.000  
2384  -0.279401  -0.318606  -0.536576  0.092013  -0.019120  9.724039  33.61  0.000  0.000  0.000  
2385  -0.150679  -0.317016  -0.543679  0.097378  -0.018729  9.752911  33.62  0.000  0.000  0.000  
2386  -0.249810  -0.304210  -0.498314  0.108659  -0.028471  9.732813  33.62  0.000  0.000  0.000  
2387  -0.234375  -0.310609  -0.551346  0.093803  -0.018065  9.740835  33.62  0.000  0.000  0.000  
2388  -0.316710  -0.372431  -0.544984  0.090802  -0.020137  9.730004  33.62  0.000  0.000  0.000  
2389  -0.249486  -0.287755  -0.536046  0.104644  -0.012171  9.719149  33.62  0.000  0.000  0.000  
2390  -0.241491  -0.318575  -0.506212  0.104524  -0.023334  9.734443  33.62  0.000  0.000  0.000  
2391  -0.195816  -0.324104  -0.596928  0.097956  -0.020466  9.756128  33.62  0.000  0.000  0.000  
2392  -0.264469  -0.287499  -0.551265  0.091972  -0.022567  9.733993  33.62  0.000  0.000  0.000  
2393  -0.234165  -0.310817  -0.521159  0.099685  -0.029242  9.729909  33.62  0.000  0.000  0.000  
2394  -0.225887  -0.317259  -0.544088  0.095562  -0.021343  9.751053  33.62  0.000  0.000  0.000  
2395  -0.249679  -0.335011  -0.498670  0.091937  -0.024224  9.753393  33.60  0.000  0.000  0.000  
2396  -0.332381  -0.311909  -0.506447  0.105096  -0.025570  9.740054  33.60  0.000  0.000  0.000  
2397  -0.234345  -0.256856  -0.520549  0.090220  -0.018556  9.732244  33.60  0.000  0.000  0.000  
2398  -0.173105  -0.363595  -0.529198  0.094397  -0.019661  9.728286  33.60  0.000  0.000  0.000  
2399  -0.226252  -0.325793  -0.521386  0.090225  -0.017051  9.743093  33.60  0.000  0.000  0.000  
2400  -0.294818  -0.312651  -0.453305  0.095633  -0.014696  9.738685  33.62  0.000  0.000  0.000  
2401  -0.227131  -0.303996  -0.498223  0.096189  -0.018644  9.740365  33.62  0.000  0.000  0.000  
2402  -0.271069  -0.347041  -0.635370  0.112337  -0.019161  9.738083  33.62  0.000  0.000  0.000  
2403  -0.203517  -0.325741  -0.506188  0.105863  -0.006837  9.757151  33.62  0.000  0.000  0.000  
2404  -0.249000  -0.380041  -0.537141  0.098454  -0.031785  9.738922  33.62  0.000  0.000  0.000  
2405  -0.203412  -0.370893  -0.582308  0.100239  -0.032389  9.744986  33.64  0.000  0.000  0.000  
2406  -0.241325  -0.341477  -0.514058  0.097280  -0.030417  9.732413  33.64  0.000  0.000  0.000  
2407  -0.226664  -0.349401  -0.529075  0.096838  -0.012387  9.752863  33.64  0.000  0.000  0.000  
2408  -0.211016  -0.316605  -0.596887  0.090787  -0.021382  9.735571  33.64  0.000  0.000  0.000  
2409  -0.166063  -0.324990  -0.558870  0.084200  -0.022395  9.730756  33.64  0.000  0.000  0.000  
2410  -0.166386  -0.341446  -0.521138  0.094395  -0.017728  9.750676  33.63  0.000  0.000  0.000  
2411  -0.256120  -0.363398  -0.582497  0.108099  -0.024412  9.736980  33.63  0.000  0.000  0.000  
2412  -0.204021  -0.357086  -0.521494  0.090145  -0.025821  9.731309  33.63  0.000  0.000  0.000  
2413  -0.173612  -0.348502  -0.544022  0.106985  -0.015095  9.744174  33.63  0.000  0.000  0.000  
2414  -0.241688  -0.294202  -0.596649  0.094432  -0.014540  9.746258  33.63  0.000  0.000  0.000  
2415  -0.271488  -0.333582  -0.536803  0.101660  -0.010091  9.738171  33.62  0.000  0.000  0.000  
2416  -0.248363  -0.340678  -0.529353  0.090144  -0.026402  9.733530  33.62  0.000  0.000  0.000  
2417  -0.226525  -0.318387  -0.521231  0.106262  -0.029282  9.731245  33.62  0.000  0.000  0.000  
2418  -0.294753  -0.281031  -0.490806  0.109802  -0.033417  9.743800  33.62  0.000  0.000  0.000  
2419  -0.270935  -0.364216  -0.514591  0.095646  -0.013794  9.736940  33.62  0.000  0.000  0.000  
2420  -0.233791  -0.325724  -0.528983  0.093220  -0.018805  9.715281  33.61  0.000  0.000  0.000  
2421  -0.278914  -0.333839  -0.514187  0.092643  -0.016419  9.720238  33.61  0.000  0.000  0.000  
2422  -0.157746  -0.339939  -0.528962  0.099026  -0.036155  9.725263  33.61  0.000  0.000  0.000  
2423  -0.225797  -0.301320  -0.566635  0.093185  -0.021116  9.735772  33.61  0.000  0.000  0.000  
2424  -0.219110  -0.303476  -0.490757  0.093162  -0.023936  9.725436  33.61  0.000  0.000  0.000  
2425  -0.211864  -0.326311  -0.536248  0.096783  -0.019210  9.736887  33.62  0.000  0.000  0.000  
2426  -0.218943  -0.317591  -0.566573  0.100416  -0.014657  9.740522  33.62  0.000  0.000  0.000  
2427  -0.286612  -0.411946  -0.484738  0.096881  -0.009091  9.737685  33.62  0.000  0.000  0.000  
2428  -0.211296  -0.302164  -0.551284  0.089571  -0.023080  9.739912  33.62  0.000  0.000  0.000  
2429  -0.256993  -0.327392  -0.476004  0.106400  -0.015570  9.724352  33.62  0.000  0.000  0.000  
2430  -0.248864  -0.379642  -0.552300  0.086643  -0.017662  9.724146  33.63  0.000  0.000  0.000  
2431  -0.241439  -0.341151  -0.544271  0.088330  -0.027735  9.737585  33.63  0.000  0.000  0.000  
2432  -0.233555  -0.379848  -0.514487  0.102178  -0.018348  9.735861  33.63  0.000  0.000  0.000  
2433  -0.173455  -0.309145  -0.573907  0.103902  -0.027206  9.716231  33.63  0.000  0.000  0.000  
2434  -0.234072  -0.341315  -0.544189  0.099124  -0.024780  9.736146  33.63  0.000  0.000  0.000  
2435  -0.196667  -0.334394  -0.498484  0.096730  -0.024610  9.738347  33.63  0.000  0.000  0.000  
2436  -0.211650  -0.287117  -0.551027  0.101603  -0.014442  9.755212  33.63  0.000  0.000  0.000  
2437  -0.294932  -0.312326  -0.483518  0.101040  -0.010771  9.753977  33.63  0.000  0.000  0.000  
2438  -0.301743  -0.363456  -0.627972  0.084744  -0.028399  9.724019  33.63  0.000  0.000  0.000  
2439  -0.248669  -0.340588  -0.559513  0.105206  -0.015057  9.730232  33.63  0.000  0.000  0.000  
2440  -0.158053  -0.339848  -0.559123  0.099063  -0.030089  9.750588  33.62  0.000  0.000  0.000  
2441  -0.195364  -0.347236  -0.567048  0.088486  -0.012679  9.728970  33.62  0.000  0.000  0.000  
2442  -0.218562  -0.356522  -0.521712  0.099197  -0.016306  9.750167  33.62  0.000  0.000  0.000  
2443  -0.256458  -0.340592  -0.582164  0.097313  -0.026663  9.735871  33.62  0.000  0.000  0.000  
2444  -0.310090  -0.350984  -0.499091  0.101677  -0.007832  9.738128  33.62  0.000  0.000  0.000  
2445  -0.188906  -0.340538  -0.581760  0.102719  -0.022562  9.752216  33.64  0.000  0.000  0.000  
2446  -0.188848  -0.310669  -0.505844  0.097920  -0.026247  9.729399  33.64  0.000  0.000  0.000  
2447  -0.227310  -0.288270  -0.528257  0.099708  -0.025830  9.738608  33.64  0.000  0.000  0.000  
2448  -0.248536  -0.387795  -0.499543  0.105038  -0.032293  9.729341  33.64  0.000  0.000  0.000  
2449  -0.264064  -0.333909  -0.521613  0.095480  -0.030199  9.742894  33.64  0.000  0.000  0.000  
2450  -0.264614  -0.302692  -0.581631  0.098566  -0.020571  9.737234  33.62  0.000  0.000  0.000  
2451  -0.240647  -0.378303  -0.582693  0.098115  -0.006728  9.724656  33.62  0.000  0.000  0.000  
2452  -0.181422  -0.310412  -0.528461  0.094439  -0.014660  9.734484  33.62  0.000  0.000  0.000  
2453  -0.196599  -0.319178  -0.475659  0.096594  -0.037633  9.752789  33.62  0.000  0.000  0.000  
2454  -0.287054  -0.365233  -0.537062  0.092025  -0.016086  9.741565  33.62  0.000  0.000  0.000  
2455  -0.257645  -0.280470  -0.558516  0.087830  -0.016508  9.748569  33.64  0.000  0.000  0.000  
2456  -0.211837  -0.303174  -0.528454  0.082456  -0.017662  9.724664  33.64  0.000  0.000  0.000  
2457  -0.241757  -0.365225  -0.514181  0.093142  -0.023751  9.747481  33.64  0.000  0.000  0.000  
2458  -0.226889  -0.326920  -0.498529  0.096806  -0.016111  9.748197  33.64  0.000  0.000  0.000  
2459  -0.294406  -0.357310  -0.537069  0.097853  -0.032567  9.734399  33.64  0.000  0.000  0.000  
2460  -0.173686  -0.317864  -0.528559  0.094878  -0.030754  9.739386  33.63  0.000  0.000  0.000  
2461  -0.248831  -0.372327  -0.521985  0.090746  -0.025358  9.735480  33.63  0.000  0.000  0.000  
2462  -0.227449  -0.272262  -0.573425  0.100978  -0.017196  9.750750  33.63  0.000  0.000  0.000  
2463  -0.249261  -0.310236  -0.566592  0.096141  -0.025872  9.714017  33.63  0.000  0.000  0.000  
2464  -0.204318  -0.333415  -0.574099  0.099756  -0.020945  9.735993  33.63  0.000  0.000  0.000  
2465  -0.195976  -0.317023  -0.566561  0.100895  -0.028242  9.725738  33.65  0.000  0.000  0.000  
2466  -0.256440  -0.349238  -0.521761  0.102713  -0.024216  9.744447  33.65  0.000  0.000  0.000  
2467  -0.219298  -0.311330  -0.498347  0.090070  -0.032254  9.749447  33.65  0.000  0.000  0.000  
2468  -0.211932  -0.341526  -0.559073  0.094469  -0.010550  9.743011  33.65  0.000  0.000  0.000  
2469  -0.227093  -0.295513  -0.543518  0.102145  -0.020299  9.750737  33.65  0.000  0.000  0.000  
2470  -0.234546  -0.318907  -0.528697  0.100261  -0.029075  9.756725  33.63  0.000  0.000  0.000  
2471  -0.257795  -0.335065  -0.543915  0.092519  -0.025725  9.749906  33.63  0.000  0.000  0.000  
2472  -0.212126  -0.303527  -0.528375  0.108085  -0.026003  9.731178  33.63  0.000  0.000  0.000  
2473  -0.181225  -0.364816  -0.498832  0.097334  -0.023224  9.748703  33.63  0.000  0.000  0.000  
2474  -0.257215  -0.342562  -0.513909  0.091989  -0.021133  9.724724  33.63  0.000  0.000  0.000  
2475  -0.264508  -0.373036  -0.529455  0.087190  -0.019773  9.759562  33.64  0.000  0.000  0.000  
2476  -0.219297  -0.302544  -0.566316  0.096789  -0.019530  9.728230  33.64  0.000  0.000  0.000  
2477  -0.219025  -0.348768  -0.559310  0.095571  -0.020296  9.744684  33.64  0.000  0.000  0.000  
2478  -0.219609  -0.303621  -0.520865  0.096212  -0.016973  9.731276  33.64  0.000  0.000  0.000  
2479  -0.159036  -0.341166  -0.551294  0.085355  -0.026217  9.731165  33.64  0.000  0.000  0.000  
2480  -0.180584  -0.371308  -0.529331  0.083630  -0.019469  9.732693  33.65  0.000  0.000  0.000  
2481  -0.317575  -0.304641  -0.491099  0.098663  -0.009708  9.748507  33.65  0.000  0.000  0.000  
2482  -0.241555  -0.341409  -0.536679  0.087187  -0.021527  9.746530  33.65  0.000  0.000  0.000  
2483  -0.226036  -0.371854  -0.529487  0.098543  -0.023089  9.735929  33.65  0.000  0.000  0.000  
2484  -0.332171  -0.342149  -0.537069  0.101658  -0.011440  9.721865  33.65  0.000  0.000  0.000  
2485  -0.295163  -0.304055  -0.536301  0.090800  -0.020651  9.723509  33.62  0.000  0.000  0.000  
2486  -0.257515  -0.281240  -0.498064  0.081899  -0.011144  9.752962  33.62  0.000  0.000  0.000  
2487  -0.324663  -0.357736  -0.529624  0.088382  -0.021465  9.747690  33.62  0.000  0.000  0.000  
2488  -0.197690  -0.288971  -0.512846  0.100361  -0.020235  9.734045  33.62  0.000  0.000  0.000  
2489  -0.249447  -0.334495  -0.513855  0.088977  -0.021342  9.751760  33.62  0.000  0.000  0.000  
2490  -0.180965  -0.379397  -0.536868  0.093892  -0.009847  9.727760  33.63  0.000  0.000  0.000  
2491  -0.233725  -0.396348  -0.461674  0.101610  -0.015295  9.733550  33.63  0.000  0.000  0.000  
2492  -0.204043  -0.349024  -0.544091  0.093698  -0.028666  9.740637  33.63  0.000  0.000  0.000  
2493  -0.189327  -0.310674  -0.543519  0.101576  -0.018760  9.731651  33.63  0.000  0.000  0.000  
2494  -0.151793  -0.334554  -0.498171  0.086605  -0.020088  9.737245  33.63  0.000  0.000  0.000  
2495  -0.264553  -0.327463  -0.476035  0.093736  -0.023828  9.754669  33.65  0.000  0.000  0.000  
2496  -0.233633  -0.324601  -0.589513  0.091940  -0.024700  9.750195  33.65  0.000  0.000  0.000  
2497  -0.272368  -0.311785  -0.513640  0.103880  -0.026249  9.752882  33.65  0.000  0.000  0.000  
2498  -0.280220  -0.304591  -0.505949  0.089508  -0.027719  9.756814  33.65  0.000  0.000  0.000  
2499  -0.249229  -0.349941  -0.498953  0.096706  -0.028620  9.721437  33.65  0.000  0.000  0.000  
2500  -0.249593  -0.358475  -0.476252  0.097427  -0.014377  9.737289  33.63  0.000  0.000  0.000  
2501  -0.226681  -0.348957  -0.559314  0.111155  -0.018422  9.723028  33.63  0.000  0.000  0.000  
2502  -0.219753  -0.288782  -0.490421  0.089443  -0.035113  9.750403  33.63  0.000  0.000  0.000  
2503  -0.241538  -0.371884  -0.567248  0.090819  -0.017310  9.739381  33.63  0.000  0.000  0.000  
2504  -0.219272  -0.318225  -0.551361  0.098551  -0.021634  9.741475  33.63  0.000  0.000  0.000  
2505  -0.279539  -0.310802  -0.551580  0.093207  -0.017444  9.747238  33.63  0.000  0.000  0.000  
2506  -0.227025  -0.310329  -0.581502  0.093726  -0.026417  9.733247  33.63  0.000  0.000  0.000  
2507  -0.211372  -0.349163  -0.521501  0.090775  -0.023091  9.726297  33.63  0.000  0.000  0.000  
2508  -0.188655  -0.348668  -0.536542  0.089736  -0.006191  9.734777  33.63  0.000  0.000  0.000  
2509  -0.234274  -0.335099  -0.460883  0.097433  -0.012457  9.757674  33.63  0.000  0.000  0.000  
2510  -0.219160  -0.310348  -0.551312  0.079983  -0.025266  9.734623  33.63  0.000  0.000  0.000  
2511  -0.219851  -0.327718  -0.483235  0.093191  -0.020458  9.723999  33.63  0.000  0.000  0.000  
2512  -0.279698  -0.341956  -0.551858  0.094426  -0.015591  9.737438  33.63  0.000  0.000  0.000  
2513  -0.204367  -0.310255  -0.573845  0.103978  -0.016762  9.743714  33.63  0.000  0.000  0.000  
2514  -0.219983  -0.288714  -0.513042  0.099659  -0.031199  9.733519  33.63  0.000  0.000  0.000  
2515  -0.234560  -0.334869  -0.498609  0.101383  -0.037641  9.743982  33.64  0.000  0.000  0.000  
2516  -0.242338  -0.319494  -0.513542  0.102132  -0.023635  9.724183  33.64  0.000  0.000  0.000  
2517  -0.158928  -0.325671  -0.543602  0.099218  -0.014345  9.742637  33.64  0.000  0.000  0.000  
2518  -0.249630  -0.341182  -0.597056  0.097416  -0.015477  9.736813  33.64  0.000  0.000  0.000  
2519  -0.264698  -0.372687  -0.567208  0.090171  -0.021702  9.745764  33.64  0.000  0.000  0.000  
2520  -0.203574  -0.355610  -0.582103  0.097325  -0.023844  9.752968  33.65  0.000  0.000  0.000  
2521  -0.249518  -0.350294  -0.498875  0.103267  -0.029564  9.729859  33.65  0.000  0.000  0.000  
2522  -0.203846  -0.356407  -0.551785  0.093687  -0.029931  9.739692  33.65  0.000  0.000  0.000  
2523  -0.279487  -0.363410  -0.650449  0.090191  -0.020869  9.732203  33.65  0.000  0.000  0.000  
2524  -0.197009  -0.342203  -0.521154  0.100952  -0.020843  9.736531  33.65  0.000  0.000  0.000  
2525  -0.211629  -0.372232  -0.551915  0.091970  -0.021204  9.746963  33.65  0.000  0.000  0.000  
2526  -0.211386  -0.318103  -0.528737  0.095530  -0.025506  9.735680  33.65  0.000  0.000  0.000  
2527  -0.136268  -0.286778  -0.543105  0.090159  -0.024127  9.737034  33.65  0.000  0.000  0.000  
2528  -0.144595  -0.278421  -0.648700  0.105698  -0.024293  9.740641  33.65  0.000  0.000  0.000  
2529  -0.204456  -0.334397  -0.521135  0.100938  -0.021274  9.750737  33.65  0.000  0.000  0.000  
2530  -0.241419  -0.341010  -0.551838  0.093139  -0.024680  9.743674  33.65  0.000  0.000  0.000  
2531  -0.219741  -0.264617  -0.550672  0.095593  -0.017960  9.747313  33.65  0.000  0.000  0.000  
2532  -0.211955  -0.342251  -0.513701  0.094990  -0.017543  9.755293  33.65  0.000  0.000  0.000  
2533  -0.219524  -0.318881  -0.528610  0.100341  -0.021404  9.749046  33.65  0.000  0.000  0.000  
2534  -0.280539  -0.311676  -0.573991  0.093870  -0.011938  9.724351  33.65  0.000  0.000  0.000  
2535  -0.272197  -0.380541  -0.559774  0.099755  -0.021532  9.728367  33.66  0.000  0.000  0.000  
2536  -0.234418  -0.388526  -0.521893  0.102906  -0.003247  9.749049  33.66  0.000  0.000  0.000  
2537  -0.233821  -0.379477  -0.559780  0.100420  -0.013016  9.753047  33.66  0.000  0.000  0.000  
2538  -0.248725  -0.378660  -0.605265  0.102717  -0.024156  9.736689  33.66  0.000  0.000  0.000  
2539  -0.204550  -0.333931  -0.558914  0.103450  -0.009405  9.742429  33.66  0.000  0.000  0.000  
2540  -0.280046  -0.342731  -0.529080  0.104694  -0.004714  9.741170  33.65  0.000  0.000  0.000  
2541  -0.181909  -0.333414  -0.581496  0.083661  -0.016779  9.718443  33.65  0.000  0.000  0.000  
2542  -0.203254  -0.416792  -0.605515  0.088331  -0.026688  9.744862  33.65  0.000  0.000  0.000  
2543  -0.250082  -0.288018  -0.566128  0.104532  -0.021570  9.739755  33.65  0.000  0.000  0.000  
2544  -0.219928  -0.310706  -0.588907  0.100410  -0.013967  9.749491  33.65  0.000  0.000  0.000  
2545  -0.258132  -0.320462  -0.513419  0.100317  -0.024161  9.739258  33.65  0.000  0.000  0.000  
2546  -0.166696  -0.333737  -0.543656  0.104455  -0.029951  9.733377  33.65  0.000  0.000  0.000  
2547  -0.211744  -0.333672  -0.551483  0.099198  -0.016817  9.738330  33.65  0.000  0.000  0.000  
2548  -0.227520  -0.288062  -0.558444  0.094442  -0.016012  9.709873  33.65  0.000  0.000  0.000  
2549  -0.242952  -0.281079  -0.543217  0.102785  -0.015839  9.749285  33.65  0.000  0.000  0.000  
2550  -0.190176  -0.320380  -0.482880  0.101613  -0.013274  9.746973  33.65  0.000  0.000  0.000  
2551  -0.242231  -0.364062  -0.627467  0.086108  -0.009797  9.733156  33.65  0.000  0.000  0.000  
2552  -0.250006  -0.335062  -0.521264  0.092452  -0.033126  9.745873  33.65  0.000  0.000  0.000  
2553  -0.295536  -0.344372  -0.460991  0.111086  -0.023789  9.741308  33.65  0.000  0.000  0.000  
2554  -0.196887  -0.357766  -0.506226  0.101675  -0.007623  9.740934  33.65  0.000  0.000  0.000  
2555  -0.243087  -0.319712  -0.558704  0.094443  -0.013303  9.736186  33.65  0.000  0.000  0.000  
2556  -0.250082  -0.335039  -0.528804  0.087757  -0.024902  9.733300  33.65  0.000  0.000  0.000  
2557  -0.182318  -0.296374  -0.505374  0.104118  -0.003077  9.732689  33.65  0.000  0.000  0.000  
2558  -0.211938  -0.372726  -0.544270  0.096071  -0.029339  9.752932  33.65  0.000  0.000  0.000  
2559  -0.317865  -0.335026  -0.551829  0.088375  -0.020958  9.757984  33.65  0.000  0.000  0.000  
2560  -0.264668  -0.365956  -0.499087  0.085855  -0.035670  9.739723  33.65  0.000  0.000  0.000  
2561  -0.249439  -0.379765  -0.589949  0.102130  -0.021805  9.746651  33.65  0.000  0.000  0.000  
2562  -0.318253  -0.336080  -0.513918  0.094473  -0.010552  9.734707  33.65  0.000  0.000  0.000  
2563  -0.249803  -0.311245  -0.543762  0.102112  -0.025406  9.728010  33.65  0.000  0.000  0.000  
2564  -0.235850  -0.306064  -0.460133  0.094513  -0.006970  9.726430  33.65  0.000  0.000  0.000  
2565  -0.242542  -0.335108  -0.521208  0.096772  -0.020156  9.736293  33.67  0.000  0.000  0.000  
2566  -0.257358  -0.318936  -0.551434  0.096869  -0.010953  9.728529  33.67  0.000  0.000  0.000  
2567  -0.272858  -0.297137  -0.498224  0.084304  -0.010578  9.741662  33.67  0.000  0.000  0.000  
2568  -0.250055  -0.311902  -0.521010  0.109893  -0.024031  9.736131  33.67  0.000  0.000  0.000  
2569  -0.249745  -0.302622  -0.596624  0.083636  -0.019351  9.722518  33.67  0.000  0.000  0.000  
2570  -0.234473  -0.349545  -0.544159  0.091929  -0.026220  9.737218  33.64  0.000  0.000  0.000  
2571  -0.189168  -0.364775  -0.536563  0.087193  -0.020556  9.744370  33.64  0.000  0.000  0.000  
2572  -0.242404  -0.334126  -0.574172  0.092533  -0.024680  9.747458  33.64  0.000  0.000  0.000  
2573  -0.219181  -0.349307  -0.536585  0.090759  -0.023995  9.733384  33.64  0.000  0.000  0.000  
2574  -0.249677  -0.334428  -0.536476  0.084758  -0.023993  9.759021  33.64  0.000  0.000  0.000  
2575  -0.242264  -0.341346  -0.596973  0.085924  -0.027562  9.749511  33.64  0.000  0.000  0.000  
2576  -0.234544  -0.318323  -0.566502  0.089690  -0.010814  9.734819  33.64  0.000  0.000  0.000  
2577  -0.181776  -0.359375  -0.392749  0.103957  -0.019171  9.739953  33.64  0.000  0.000  0.000  
2578  -0.220591  -0.296153  -0.581005  0.100432  -0.012854  9.731565  33.64  0.000  0.000  0.000  
2579  -0.159202  -0.365286  -0.506124  0.100307  -0.026273  9.727918  33.64  0.000  0.000  0.000  
2580  -0.219943  -0.288434  -0.528175  0.091953  -0.024673  9.727036  33.66  0.000  0.000  0.000  
2581  -0.257649  -0.289841  -0.452741  0.094972  -0.019512  9.756897  33.66  0.000  0.000  0.000  
2582  -0.188744  -0.355820  -0.581964  0.087763  -0.022208  9.762950  33.66  0.000  0.000  0.000  
2583  -0.302454  -0.380967  -0.552329  0.096724  -0.024114  9.748055  33.66  0.000  0.000  0.000  
2584  -0.317921  -0.334863  -0.566935  0.100388  -0.016445  9.747562  33.66  0.000  0.000  0.000  
2585  -0.257464  -0.342634  -0.528963  0.111095  -0.024140  9.725555  33.65  0.000  0.000  0.000  
2586  -0.233728  -0.379943  -0.522001  0.099251  -0.011632  9.736441  33.65  0.000  0.000  0.000  
2587  -0.219741  -0.341670  -0.574157  0.087876  -0.013779  9.718631  33.65  0.000  0.000  0.000  
2588  -0.219785  -0.334332  -0.551382  0.084216  -0.019329  9.741732  33.65  0.000  0.000  0.000  
2589  -0.257640  -0.343313  -0.498672  0.084759  -0.025402  9.736827  33.65  0.000  0.000  0.000  
2590  -0.234987  -0.327418  -0.513535  0.094336  -0.024264  9.741601  33.65  0.000  0.000  0.000  
2591  -0.205046  -0.303461  -0.566019  0.102137  -0.020407  9.754614  33.65  0.000  0.000  0.000  
2592  -0.174013  -0.356733  -0.543993  0.099594  -0.037626  9.735632  33.65  0.000  0.000  0.000  
2593  -0.227074  -0.342393  -0.513761  0.101470  -0.027786  9.754114  33.65  0.000  0.000  0.000  
2594  -0.227187  -0.359057  -0.445843  0.093034  -0.035776  9.735187  33.65  0.000  0.000  0.000  
2595  -0.220136  -0.288669  -0.528122  0.092549  -0.024510  9.730482  33.65  0.000  0.000  0.000  
2596  -0.250006  -0.335062  -0.521264  0.101591  -0.016679  9.735895  33.65  0.000  0.000  0.000  
2597  -0.234541  -0.334728  -0.506176  0.097954  -0.022344  9.729778  33.65  0.000  0.000  0.000  
2598  -0.189444  -0.310932  -0.535926  0.098626  -0.014466  9.733226  33.65  0.000  0.000  0.000  
2599  -0.243018  -0.304497  -0.535879  0.089030  -0.015532  9.749990  33.65  0.000  0.000  0.000  
2600  -0.257857  -0.319081  -0.581542  0.094929  -0.026304  9.720724  33.66  0.000  0.000  0.000  
2601  -0.204487  -0.302894  -0.558610  0.088419  -0.019363  9.724393  33.66  0.000  0.000  0.000  
2602  -0.197020  -0.310560  -0.566196  0.095700  -0.006254  9.752373  33.66  0.000  0.000  0.000  
2603  -0.227458  -0.334078  -0.581625  0.100408  -0.014605  9.741903  33.66  0.000  0.000  0.000  
2604  -0.265365  -0.320483  -0.490855  0.090768  -0.022510  9.737722  33.66  0.000  0.000  0.000  
2605  -0.280363  -0.327987  -0.506151  0.101007  -0.014013  9.750130  33.65  0.000  0.000  0.000  
2606  -0.303002  -0.327920  -0.521374  0.087790  -0.019754  9.755405  33.65  0.000  0.000  0.000  
2607  -0.174580  -0.342061  -0.536117  0.089555  -0.023392  9.745364  33.65  0.000  0.000  0.000  
2608  -0.242705  -0.311622  -0.551166  0.091422  -0.017989  9.721749  33.65  0.000  0.000  0.000  
2609  -0.234382  -0.333606  -0.566707  0.086062  -0.014197  9.743474  33.65  0.000  0.000  0.000  
2610  -0.288798  -0.313880  -0.490660  0.098081  -0.008600  9.731401  33.64  0.000  0.000  0.000  
2611  -0.264998  -0.311366  -0.551362  0.091956  -0.022441  9.750151  33.64  0.000  0.000  0.000  
2612  -0.174841  -0.310491  -0.596213  0.105171  -0.017845  9.728414  33.64  0.000  0.000  0.000  
2613  -0.280697  -0.304012  -0.581429  0.100354  -0.021479  9.725965  33.64  0.000  0.000  0.000  
2614  -0.219616  -0.326618  -0.536226  0.091443  -0.012555  9.764400  33.64  0.000  0.000  0.000  
2615  -0.250487  -0.288629  -0.558456  0.084861  -0.014559  9.741588  33.65  0.000  0.000  0.000  
2616  -0.242730  -0.334176  -0.596766  0.096798  -0.017658  9.731089  33.65  0.000  0.000  0.000  
2617  -0.174342  -0.357366  -0.528782  0.092632  -0.017610  9.708197  33.65  0.000  0.000  0.000  
2618  -0.272835  -0.296412  -0.543595  0.107015  -0.011150  9.752234  33.65  0.000  0.000  0.000  
2619  -0.235225  -0.312112  -0.520871  0.099140  -0.022561  9.736726  33.65  0.000  0.000  0.000  
2620  -0.242304  -0.350413  -0.513872  0.097330  -0.025200  9.725393  33.65  0.000  0.000  0.000  
2621  -0.257486  -0.334572  -0.551560  0.112822  -0.029846  9.740567  33.65  0.000  0.000  0.000  
2622  -0.196346  -0.339767  -0.627188  0.105833  -0.010901  9.738737  33.65  0.000  0.000  0.000  
2623  -0.219782  -0.350738  -0.491056  0.103874  -0.028045  9.733589  33.65  0.000  0.000  0.000  
2624  -0.273226  -0.345072  -0.430556  0.094385  -0.018599  9.745873  33.65  0.000  0.000  0.000  
2625  -0.264136  -0.379740  -0.567441  0.096732  -0.023830  9.745233  33.66  0.000  0.000  0.000  
