Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
2399  -0.203662  -0.337967  -0.548451  0.101655  -0.018355  9.750020  33.16  0.000  0.000  0.000  
2400  -0.234069  -0.354753  -0.495760  0.099247  -0.019287  9.757086  33.16  0.000  0.000  0.000  
2401  -0.211060  -0.353321  -0.548686  0.099273  -0.016289  9.763132  33.16  0.000  0.000  0.000  
2402  -0.248900  -0.346340  -0.526063  0.097979  -0.028068  9.742682  33.16  0.000  0.000  0.000  
2403  -0.189115  -0.324320  -0.464904  0.100391  -0.026251  9.737084  33.16  0.000  0.000  0.000  
2404  -0.196380  -0.322871  -0.540624  0.107038  -0.020732  9.719399  33.17  0.000  0.000  0.000  
2405  -0.264078  -0.299883  -0.540748  0.103455  -0.018806  9.740902  33.17  0.000  0.000  0.000  
2406  -0.210488  -0.345579  -0.503396  0.104002  -0.024381  9.738947  33.17  0.000  0.000  0.000  
2407  -0.158562  -0.292341  -0.487230  0.102841  -0.021365  9.728938  33.17  0.000  0.000  0.000  
2408  -0.135797  -0.306803  -0.532689  0.097577  -0.008537  9.735545  33.17  0.000  0.000  0.000  
2409  -0.219041  -0.323529  -0.510476  0.102809  -0.024049  9.733926  33.15  0.000  0.000  0.000  
2410  -0.324360  -0.338454  -0.571688  0.104533  -0.031349  9.733410  33.15  0.000  0.000  0.000  
2411  -0.144012  -0.269324  -0.509457  0.116543  -0.025923  9.736893  33.15  0.000  0.000  0.000  
2412  -0.278934  -0.331012  -0.518518  0.103456  -0.019624  9.729299  33.15  0.000  0.000  0.000  
2413  -0.242229  -0.309234  -0.487585  0.101043  -0.020083  9.744904  33.15  0.000  0.000  0.000  
2414  -0.234008  -0.315514  -0.525620  0.090912  -0.018989  9.716490  33.17  0.000  0.000  0.000  
2415  -0.196309  -0.307071  -0.555605  0.110035  -0.017946  9.747253  33.17  0.000  0.000  0.000  
2416  -0.128603  -0.307062  -0.540120  0.094495  -0.017889  9.733877  33.17  0.000  0.000  0.000  
2417  -0.226888  -0.285135  -0.517588  0.110579  -0.024859  9.729576  33.17  0.000  0.000  0.000  
2418  -0.272128  -0.332327  -0.488039  0.098604  -0.025660  9.735776  33.17  0.000  0.000  0.000  
2419  -0.257028  -0.276516  -0.585704  0.108717  -0.031271  9.736986  33.17  0.000  0.000  0.000  
2420  -0.180491  -0.398839  -0.564258  0.098792  -0.007386  9.722954  33.17  0.000  0.000  0.000  
2421  -0.287013  -0.293135  -0.510445  0.096793  -0.026964  9.745506  33.17  0.000  0.000  0.000  
2422  -0.219496  -0.262745  -0.471905  0.098759  -0.010520  9.728875  33.17  0.000  0.000  0.000  
2423  -0.234014  -0.299692  -0.548140  0.098692  -0.017767  9.724727  33.17  0.000  0.000  0.000  
2424  -0.136085  -0.324146  -0.434479  0.106532  -0.008849  9.749825  33.15  0.000  0.000  0.000  
2425  -0.286977  -0.323470  -0.548581  0.093955  -0.012007  9.734180  33.15  0.000  0.000  0.000  
2426  -0.249216  -0.322809  -0.571102  0.093263  -0.020717  9.744292  33.15  0.000  0.000  0.000  
2427  -0.211976  -0.284200  -0.585519  0.104563  -0.027353  9.741431  33.15  0.000  0.000  0.000  
2428  -0.249997  -0.270279  -0.524962  0.086164  -0.014436  9.722581  33.15  0.000  0.000  0.000  
2429  -0.249409  -0.323045  -0.571049  0.101640  -0.020862  9.735654  33.17  0.000  0.000  0.000  
2430  -0.241937  -0.308297  -0.525469  0.102878  -0.016818  9.734527  33.17  0.000  0.000  0.000  
2431  -0.257265  -0.316435  -0.525553  0.093838  -0.024510  9.725450  33.17  0.000  0.000  0.000  
2432  -0.150763  -0.354012  -0.480346  0.120749  -0.023480  9.741890  33.17  0.000  0.000  0.000  
2433  -0.263662  -0.360946  -0.564186  0.096929  -0.013981  9.731688  33.17  0.000  0.000  0.000  
2434  -0.159006  -0.301436  -0.434263  0.102248  -0.019763  9.739109  33.15  0.000  0.000  0.000  
2435  -0.181451  -0.339369  -0.480185  0.098090  -0.017343  9.730327  33.15  0.000  0.000  0.000  
2436  -0.173281  -0.314286  -0.548128  0.091555  -0.013503  9.728028  33.15  0.000  0.000  0.000  
2437  -0.226208  -0.330164  -0.556059  0.103345  -0.031583  9.720512  33.15  0.000  0.000  0.000  
2438  -0.203123  -0.367573  -0.594285  0.104567  -0.026895  9.745003  33.15  0.000  0.000  0.000  
2439  -0.180751  -0.337236  -0.563546  0.098109  -0.015823  9.729657  33.16  0.000  0.000  0.000  
2440  -0.203350  -0.383910  -0.556579  0.096132  -0.031700  9.762470  33.16  0.000  0.000  0.000  
2441  -0.234013  -0.337927  -0.578786  0.099729  -0.033570  9.728826  33.16  0.000  0.000  0.000  
2442  -0.212056  -0.293548  -0.487285  0.102941  -0.010955  9.725956  33.16  0.000  0.000  0.000  
2443  -0.182047  -0.254376  -0.516944  0.101097  -0.016439  9.722107  33.16  0.000  0.000  0.000  
2444  -0.272389  -0.300756  -0.548135  0.101046  -0.021741  9.720526  33.16  0.000  0.000  0.000  
2445  -0.280225  -0.294005  -0.510205  0.095080  -0.020531  9.715471  33.16  0.000  0.000  0.000  
2446  -0.242079  -0.292874  -0.532831  0.111765  -0.025219  9.737225  33.16  0.000  0.000  0.000  
2447  -0.256563  -0.369526  -0.541428  0.107505  -0.031328  9.753853  33.16  0.000  0.000  0.000  
2448  -0.226095  -0.360522  -0.586655  0.098096  -0.016850  9.730311  33.16  0.000  0.000  0.000  
2449  -0.233738  -0.353535  -0.548777  0.094401  -0.026758  9.744122  33.16  0.000  0.000  0.000  
2450  -0.234463  -0.292965  -0.517694  0.106458  -0.016647  9.748107  33.16  0.000  0.000  0.000  
2451  -0.204661  -0.261788  -0.547377  0.112340  -0.026009  9.756102  33.16  0.000  0.000  0.000  
2452  -0.218728  -0.377675  -0.488440  0.101556  -0.029185  9.740503  33.16  0.000  0.000  0.000  
2453  -0.218532  -0.329834  -0.563621  0.119001  -0.018012  9.753991  33.16  0.000  0.000  0.000  
2454  -0.195824  -0.352920  -0.556218  0.090866  -0.022951  9.725289  33.15  0.000  0.000  0.000  
2455  -0.189254  -0.308313  -0.510071  0.123835  -0.013882  9.737438  33.15  0.000  0.000  0.000  
2456  -0.211575  -0.322991  -0.548225  0.094551  -0.011092  9.745722  33.15  0.000  0.000  0.000  
2457  -0.196085  -0.338339  -0.518182  0.105792  -0.025498  9.724869  33.15  0.000  0.000  0.000  
2458  -0.234762  -0.316899  -0.495171  0.097513  -0.014764  9.734542  33.15  0.000  0.000  0.000  
2459  -0.234677  -0.285138  -0.540238  0.106378  -0.027304  9.716273  33.18  0.000  0.000  0.000  
2460  -0.219352  -0.277585  -0.502349  0.100559  -0.009890  9.728788  33.18  0.000  0.000  0.000  
2461  -0.227503  -0.238517  -0.577426  0.092159  -0.012617  9.727132  33.18  0.000  0.000  0.000  
2462  -0.241642  -0.276744  -0.540350  0.112483  -0.013720  9.730350  33.18  0.000  0.000  0.000  
2463  -0.249061  -0.322271  -0.593827  0.085478  -0.022659  9.735056  33.18  0.000  0.000  0.000  
2464  -0.189200  -0.292071  -0.555291  0.114789  -0.021579  9.739043  33.16  0.000  0.000  0.000  
2465  -0.234314  -0.315424  -0.555780  0.109976  -0.025307  9.728952  33.16  0.000  0.000  0.000  
2466  -0.166559  -0.291553  -0.577873  0.108767  -0.026413  9.730239  33.16  0.000  0.000  0.000  
2467  -0.181277  -0.330487  -0.540639  0.095577  -0.030697  9.720653  33.16  0.000  0.000  0.000  
2468  -0.166113  -0.345885  -0.533191  0.113758  -0.005669  9.724183  33.16  0.000  0.000  0.000  
2469  -0.212079  -0.277283  -0.540045  0.104021  -0.021365  9.744618  33.17  0.000  0.000  0.000  
2470  -0.226762  -0.291328  -0.608434  0.099890  -0.016867  9.730357  33.17  0.000  0.000  0.000  
2471  -0.204689  -0.284925  -0.555171  0.102854  -0.019758  9.726063  33.17  0.000  0.000  0.000  
2472  -0.242016  -0.347093  -0.525849  0.097991  -0.027315  9.731791  33.17  0.000  0.000  0.000  
2473  -0.204472  -0.309158  -0.472300  0.108297  -0.013260  9.730518  33.17  0.000  0.000  0.000  
2474  -0.204254  -0.307614  -0.555530  0.110588  -0.021020  9.763461  33.17  0.000  0.000  0.000  
2475  -0.249790  -0.301103  -0.517778  0.105232  -0.020245  9.738576  33.17  0.000  0.000  0.000  
2476  -0.189035  -0.276738  -0.532493  0.101629  -0.023105  9.725600  33.17  0.000  0.000  0.000  
2477  -0.196771  -0.307520  -0.563040  0.097987  -0.027306  9.737717  33.17  0.000  0.000  0.000  
2478  -0.212313  -0.269596  -0.555023  0.094386  -0.027645  9.749415  33.17  0.000  0.000  0.000  
2479  -0.158220  -0.369788  -0.457882  0.100487  -0.016890  9.732166  33.17  0.000  0.000  0.000  
2480  -0.159048  -0.306556  -0.608234  0.094457  -0.021180  9.738373  33.17  0.000  0.000  0.000  
2481  -0.286169  -0.352863  -0.586926  0.100989  -0.026541  9.738502  33.17  0.000  0.000  0.000  
2482  -0.242344  -0.300706  -0.547961  0.102284  -0.015956  9.737187  33.17  0.000  0.000  0.000  
2483  -0.248950  -0.323180  -0.525809  0.101594  -0.023613  9.764424  33.17  0.000  0.000  0.000  
2484  -0.264815  -0.284723  -0.578191  0.096823  -0.025270  9.723941  33.15  0.000  0.000  0.000  
2485  -0.287364  -0.315738  -0.578639  0.107026  -0.020189  9.739753  33.15  0.000  0.000  0.000  
2486  -0.204441  -0.323671  -0.532957  0.093232  -0.024942  9.728374  33.15  0.000  0.000  0.000  
2487  -0.218592  -0.377277  -0.503599  0.095544  -0.033604  9.727590  33.15  0.000  0.000  0.000  
2488  -0.219228  -0.339586  -0.487903  0.100287  -0.035384  9.756662  33.15  0.000  0.000  0.000  
2489  -0.272216  -0.347682  -0.503298  0.093213  -0.026736  9.731030  33.17  0.000  0.000  0.000  
2490  -0.242012  -0.316477  -0.502846  0.107668  -0.016228  9.733932  33.17  0.000  0.000  0.000  
2491  -0.273352  -0.271902  -0.487064  0.101688  -0.015079  9.743396  33.17  0.000  0.000  0.000  
2492  -0.264850  -0.309612  -0.472569  0.093857  -0.021312  9.742023  33.17  0.000  0.000  0.000  
2493  -0.204558  -0.268705  -0.592851  0.093293  -0.017648  9.743166  33.17  0.000  0.000  0.000  
2494  -0.241916  -0.316360  -0.502872  0.093799  -0.027330  9.742405  33.17  0.000  0.000  0.000  
2495  -0.264630  -0.324473  -0.495473  0.109412  -0.020125  9.749833  33.17  0.000  0.000  0.000  
2496  -0.286763  -0.361329  -0.586845  0.094585  -0.008993  9.727765  33.17  0.000  0.000  0.000  
2497  -0.234396  -0.316569  -0.487709  0.106345  -0.028664  9.741740  33.17  0.000  0.000  0.000  
2498  -0.264080  -0.338701  -0.533588  0.089583  -0.031122  9.734747  33.17  0.000  0.000  0.000  
2499  -0.188812  -0.338037  -0.555878  0.095570  -0.027307  9.770539  33.16  0.000  0.000  0.000  
2500  -0.211488  -0.299433  -0.563130  0.093250  -0.022740  9.737631  33.16  0.000  0.000  0.000  
2501  -0.286732  -0.392831  -0.549370  0.100970  -0.028630  9.729752  33.16  0.000  0.000  0.000  
2502  -0.242514  -0.270185  -0.532472  0.095761  -0.010702  9.732754  33.16  0.000  0.000  0.000  
2503  -0.234558  -0.331318  -0.548313  0.097457  -0.019973  9.740602  33.16  0.000  0.000  0.000  
2504  -0.204815  -0.308764  -0.525134  0.101650  -0.017779  9.758481  33.18  0.000  0.000  0.000  
2505  -0.280063  -0.309288  -0.510409  0.097444  -0.019663  9.762319  33.18  0.000  0.000  0.000  
2506  -0.212034  -0.339845  -0.495334  0.097973  -0.027481  9.751729  33.18  0.000  0.000  0.000  
2507  -0.204313  -0.308035  -0.532831  0.105873  -0.015364  9.744281  33.18  0.000  0.000  0.000  
2508  -0.211520  -0.361972  -0.525958  0.109906  -0.030753  9.748480  33.18  0.000  0.000  0.000  
2509  -0.241429  -0.361624  -0.541291  0.087980  -0.010445  9.744878  33.18  0.000  0.000  0.000  
2510  -0.197523  -0.270087  -0.539751  0.100473  -0.017645  9.736174  33.18  0.000  0.000  0.000  
2511  -0.234488  -0.324305  -0.495325  0.107693  -0.015419  9.710897  33.18  0.000  0.000  0.000  
2512  -0.188608  -0.305434  -0.646344  0.106964  -0.027819  9.726402  33.18  0.000  0.000  0.000  
2513  -0.226376  -0.354867  -0.473083  0.104036  -0.019602  9.748511  33.18  0.000  0.000  0.000  
2514  -0.219116  -0.331709  -0.487853  0.098095  -0.018353  9.714123  33.16  0.000  0.000  0.000  
2515  -0.158765  -0.346189  -0.525542  0.099210  -0.024199  9.741921  33.16  0.000  0.000  0.000  
2516  -0.197592  -0.247068  -0.531931  0.108861  -0.015212  9.748373  33.16  0.000  0.000  0.000  
2517  -0.219326  -0.331501  -0.518040  0.093846  -0.023208  9.731112  33.16  0.000  0.000  0.000  
2518  -0.173383  -0.345603  -0.533300  0.107633  -0.019130  9.743832  33.16  0.000  0.000  0.000  
2519  -0.225857  -0.375827  -0.579319  0.100383  -0.028440  9.721649  33.16  0.000  0.000  0.000  
2520  -0.265029  -0.293885  -0.502604  0.105739  -0.029084  9.745249  33.16  0.000  0.000  0.000  
2521  -0.249722  -0.285888  -0.494953  0.104047  -0.018378  9.750081  33.16  0.000  0.000  0.000  
2522  -0.188887  -0.346217  -0.533255  0.110001  -0.021308  9.745277  33.16  0.000  0.000  0.000  
2523  -0.280155  -0.317025  -0.518025  0.113614  -0.021268  9.712446  33.16  0.000  0.000  0.000  
2524  -0.173777  -0.330836  -0.517910  0.096961  -0.010124  9.735069  33.18  0.000  0.000  0.000  
2525  -0.241104  -0.391606  -0.579505  0.092729  -0.014035  9.744348  33.18  0.000  0.000  0.000  
2526  -0.226204  -0.384804  -0.526378  0.098056  -0.020939  9.729714  33.18  0.000  0.000  0.000  
2527  -0.257058  -0.347258  -0.518370  0.102779  -0.025998  9.743461  33.18  0.000  0.000  0.000  
2528  -0.250114  -0.309356  -0.510209  0.112436  -0.017075  9.741062  33.18  0.000  0.000  0.000  
2529  -0.272028  -0.386849  -0.458384  0.095618  -0.026323  9.719847  33.18  0.000  0.000  0.000  
2530  -0.233974  -0.346433  -0.525950  0.106515  -0.011391  9.739045  33.18  0.000  0.000  0.000  
2531  -0.204905  -0.277682  -0.539910  0.090901  -0.019030  9.723875  33.18  0.000  0.000  0.000  
2532  -0.219718  -0.307947  -0.570619  0.113547  -0.026109  9.737808  33.18  0.000  0.000  0.000  
2533  -0.204515  -0.323065  -0.578303  0.111271  -0.014875  9.727755  33.18  0.000  0.000  0.000  
2534  -0.128243  -0.337931  -0.517856  0.107009  -0.023710  9.719864  33.18  0.000  0.000  0.000  
2535  -0.235163  -0.278108  -0.532465  0.105834  -0.020982  9.723362  33.18  0.000  0.000  0.000  
2536  -0.174198  -0.300972  -0.479669  0.110134  -0.008441  9.736293  33.18  0.000  0.000  0.000  
2537  -0.204210  -0.361973  -0.540982  0.102804  -0.023518  9.740049  33.18  0.000  0.000  0.000  
2538  -0.242436  -0.261421  -0.592900  0.096793  -0.027401  9.734800  33.18  0.000  0.000  0.000  
2539  -0.280299  -0.293399  -0.555550  0.120803  -0.017073  9.748330  33.17  0.000  0.000  0.000  
2540  -0.242464  -0.293345  -0.532726  0.089773  -0.011845  9.726862  33.17  0.000  0.000  0.000  
2541  -0.173942  -0.354956  -0.472740  0.089678  -0.022126  9.720254  33.17  0.000  0.000  0.000  
2542  -0.227174  -0.331925  -0.517991  0.107632  -0.020308  9.725616  33.17  0.000  0.000  0.000  
2543  -0.227551  -0.300613  -0.570494  0.086691  -0.021219  9.724024  33.17  0.000  0.000  0.000  
2544  -0.227276  -0.316222  -0.540486  0.096760  -0.030052  9.741544  33.19  0.000  0.000  0.000  
2545  -0.174077  -0.299546  -0.562873  0.111209  -0.020202  9.743992  33.19  0.000  0.000  0.000  
2546  -0.234218  -0.362327  -0.518483  0.110048  -0.018084  9.723627  33.19  0.000  0.000  0.000  
2547  -0.287561  -0.355376  -0.533621  0.102237  -0.021290  9.728512  33.19  0.000  0.000  0.000  
2548  -0.188978  -0.345167  -0.608840  0.102258  -0.016600  9.760690  33.19  0.000  0.000  0.000  
2549  -0.280443  -0.325581  -0.487783  0.093283  -0.019373  9.730345  33.18  0.000  0.000  0.000  
2550  -0.220339  -0.262497  -0.554846  0.087196  -0.029247  9.744678  33.18  0.000  0.000  0.000  
2551  -0.242698  -0.302648  -0.449572  0.111156  -0.026171  9.736032  33.18  0.000  0.000  0.000  
2552  -0.264737  -0.339969  -0.503165  0.099810  -0.025067  9.727994  33.18  0.000  0.000  0.000  
2553  -0.204672  -0.285369  -0.524932  0.097915  -0.034386  9.742341  33.18  0.000  0.000  0.000  
2554  -0.219331  -0.315679  -0.540560  0.098115  -0.015005  9.727616  33.17  0.000  0.000  0.000  
2555  -0.227196  -0.370884  -0.503265  0.096922  -0.014684  9.722012  33.17  0.000  0.000  0.000  
2556  -0.219938  -0.301288  -0.517552  0.102287  -0.015965  9.731262  33.17  0.000  0.000  0.000  
2557  -0.234300  -0.346483  -0.548544  0.111188  -0.024107  9.721663  33.17  0.000  0.000  0.000  
2558  -0.264124  -0.408416  -0.534298  0.105933  -0.010010  9.732178  33.17  0.000  0.000  0.000  
2559  -0.197228  -0.332577  -0.479986  0.092119  -0.014903  9.744870  33.18  0.000  0.000  0.000  
2560  -0.227026  -0.307362  -0.593401  0.098053  -0.020748  9.734316  33.18  0.000  0.000  0.000  
2561  -0.226984  -0.315284  -0.578370  0.093315  -0.013572  9.763585  33.18  0.000  0.000  0.000  
2562  -0.242598  -0.293160  -0.555372  0.112433  -0.017782  9.735307  33.18  0.000  0.000  0.000  
2563  -0.197835  -0.271165  -0.494301  0.082432  -0.027452  9.739561  33.18  0.000  0.000  0.000  
2564  -0.234643  -0.316057  -0.540569  0.111246  -0.015012  9.760131  33.19  0.000  0.000  0.000  
2565  -0.234618  -0.331739  -0.525614  0.109982  -0.023755  9.736799  33.19  0.000  0.000  0.000  
2566  -0.143747  -0.338545  -0.517812  0.104092  -0.014849  9.733538  33.19  0.000  0.000  0.000  
2567  -0.265562  -0.263111  -0.532382  0.102930  -0.011975  9.724233  33.19  0.000  0.000  0.000  
2568  -0.249925  -0.339736  -0.533265  0.096256  -0.019652  9.748643  33.19  0.000  0.000  0.000  
2569  -0.227932  -0.278671  -0.517223  0.103537  -0.008989  9.747737  33.19  0.000  0.000  0.000  
2570  -0.151649  -0.346426  -0.540513  0.097495  -0.015499  9.745060  33.19  0.000  0.000  0.000  
2571  -0.273289  -0.279100  -0.517405  0.098596  -0.027412  9.718822  33.19  0.000  0.000  0.000  
2572  -0.227343  -0.339639  -0.533147  0.095751  -0.011590  9.729743  33.19  0.000  0.000  0.000  
2573  -0.227064  -0.315846  -0.548105  0.122616  -0.017720  9.718003  33.19  0.000  0.000  0.000  
2574  -0.265270  -0.309195  -0.532943  0.097967  -0.028810  9.741933  33.18  0.000  0.000  0.000  
2575  -0.242689  -0.270864  -0.502180  0.083697  -0.019732  9.751444  33.18  0.000  0.000  0.000  
2576  -0.197357  -0.292989  -0.547598  0.112380  -0.023854  9.727424  33.18  0.000  0.000  0.000  
2577  -0.227735  -0.286054  -0.524918  0.099828  -0.023901  9.718334  33.18  0.000  0.000  0.000  
2578  -0.265708  -0.287091  -0.494778  0.098011  -0.025452  9.727301  33.18  0.000  0.000  0.000  
2579  -0.197187  -0.293477  -0.502279  0.098104  -0.014547  9.746254  33.19  0.000  0.000  0.000  
2580  -0.220052  -0.262728  -0.517120  0.098075  -0.019941  9.716624  33.19  0.000  0.000  0.000  
2581  -0.234905  -0.340295  -0.495372  0.092727  -0.014458  9.737189  33.19  0.000  0.000  0.000  
2582  -0.249646  -0.362963  -0.510898  0.098703  -0.015217  9.734549  33.19  0.000  0.000  0.000  
2583  -0.211981  -0.332389  -0.472585  0.101757  -0.009610  9.725039  33.19  0.000  0.000  0.000  
2584  -0.249514  -0.354946  -0.518415  0.101005  -0.024221  9.739004  33.18  0.000  0.000  0.000  
2585  -0.242544  -0.323938  -0.563269  0.093862  -0.021058  9.733523  33.18  0.000  0.000  0.000  
2586  -0.204626  -0.300910  -0.517544  0.108818  -0.020099  9.742683  33.18  0.000  0.000  0.000  
2587  -0.273097  -0.287651  -0.449489  0.108143  -0.026978  9.754856  33.18  0.000  0.000  0.000  
2588  -0.242508  -0.333028  -0.472627  0.110711  -0.009042  9.751467  33.18  0.000  0.000  0.000  
2589  -0.234746  -0.356161  -0.457771  0.088467  -0.022267  9.735406  33.18  0.000  0.000  0.000  
2590  -0.258212  -0.279821  -0.464406  0.092155  -0.011414  9.742597  33.18  0.000  0.000  0.000  
2591  -0.279724  -0.332095  -0.510742  0.102237  -0.020812  9.738593  33.18  0.000  0.000  0.000  
2592  -0.203872  -0.337759  -0.578638  0.088507  -0.019083  9.728024  33.18  0.000  0.000  0.000  
2593  -0.280084  -0.348247  -0.495683  0.101627  -0.020968  9.747834  33.18  0.000  0.000  0.000  
2594  -0.212060  -0.324164  -0.510288  0.103471  -0.016434  9.741365  33.18  0.000  0.000  0.000  
2595  -0.181927  -0.338790  -0.555665  0.106449  -0.019007  9.722358  33.18  0.000  0.000  0.000  
2596  -0.257488  -0.285167  -0.562976  0.096947  -0.011920  9.729422  33.18  0.000  0.000  0.000  
2597  -0.196833  -0.308525  -0.502535  0.106347  -0.028628  9.738153  33.18  0.000  0.000  0.000  
2598  -0.243619  -0.272929  -0.441439  0.107626  -0.019089  9.744627  33.18  0.000  0.000  0.000  
2599  -0.317975  -0.348138  -0.533614  0.083655  -0.024368  9.742597  33.20  0.000  0.000  0.000  
2600  -0.227586  -0.278480  -0.502195  0.111886  -0.012452  9.738042  33.20  0.000  0.000  0.000  
2601  -0.181894  -0.331474  -0.525349  0.107055  -0.017791  9.729282  33.20  0.000  0.000  0.000  
2602  -0.220253  -0.294747  -0.464459  0.092157  -0.013039  9.719975  33.20  0.000  0.000  0.000  
2603  -0.235249  -0.301667  -0.517560  0.102904  -0.014126  9.728580  33.20  0.000  0.000  0.000  
2604  -0.212959  -0.302507  -0.479559  0.088450  -0.023871  9.734360  33.19  0.000  0.000  0.000  
2605  -0.181869  -0.347155  -0.510395  0.093280  -0.020068  9.725175  33.19  0.000  0.000  0.000  
2606  -0.182077  -0.308129  -0.547742  0.096319  -0.013892  9.740149  33.19  0.000  0.000  0.000  
2607  -0.226863  -0.330848  -0.563442  0.112380  -0.024018  9.726955  33.19  0.000  0.000  0.000  
2608  -0.273078  -0.317542  -0.517864  0.098109  -0.014407  9.737247  33.19  0.000  0.000  0.000  
2609  -0.264607  -0.370770  -0.503521  0.090783  -0.029321  9.745393  33.19  0.000  0.000  0.000  
2610  -0.272464  -0.308936  -0.525512  0.112323  -0.030048  9.726754  33.19  0.000  0.000  0.000  
2611  -0.197445  -0.308344  -0.562856  0.105810  -0.022324  9.733388  33.19  0.000  0.000  0.000  
2612  -0.204449  -0.308433  -0.517672  0.108207  -0.022861  9.725533  33.19  0.000  0.000  0.000  
2613  -0.220045  -0.286752  -0.464436  0.088522  -0.017116  9.731762  33.19  0.000  0.000  0.000  
2614  -0.235115  -0.293065  -0.562882  0.093926  -0.015372  9.723900  33.18  0.000  0.000  0.000  
2615  -0.227650  -0.301314  -0.532663  0.103366  -0.027786  9.733072  33.18  0.000  0.000  0.000  
2616  -0.280028  -0.348410  -0.480576  0.099148  -0.030726  9.738772  33.18  0.000  0.000  0.000  
2617  -0.235012  -0.363993  -0.472901  0.108790  -0.023559  9.730102  33.18  0.000  0.000  0.000  
2618  -0.250915  -0.286998  -0.517311  0.097547  -0.010747  9.735428  33.18  0.000  0.000  0.000  
2619  -0.273120  -0.271386  -0.502249  0.105920  -0.012015  9.723722  33.20  0.000  0.000  0.000  
2620  -0.257364  -0.364158  -0.450398  0.090260  -0.023024  9.727942  33.20  0.000  0.000  0.000  
2621  -0.265030  -0.370938  -0.526089  0.105778  -0.025935  9.729229  33.20  0.000  0.000  0.000  
2622  -0.227792  -0.332913  -0.502701  0.088414  -0.026576  9.746482  33.20  0.000  0.000  0.000  
2623  -0.227298  -0.308159  -0.563083  0.099886  -0.016426  9.737143  33.20  0.000  0.000  0.000  
2624  -0.256935  -0.354035  -0.571410  0.099290  -0.016539  9.733657  33.18  0.000  0.000  0.000  
2625  -0.151463  -0.322166  -0.593249  0.097494  -0.014845  9.756196  33.18  0.000  0.000  0.000  
2626  -0.212010  -0.347323  -0.510542  0.103359  -0.028410  9.734373  33.18  0.000  0.000  0.000  
2627  -0.265158  -0.318308  -0.434761  0.098153  -0.011407  9.722887  33.18  0.000  0.000  0.000  
2628  -0.204715  -0.363286  -0.495479  0.108804  -0.021661  9.735672  33.18  0.000  0.000  0.000  
2629  -0.241500  -0.377423  -0.526310  0.094524  -0.014035  9.742599  33.20  0.000  0.000  0.000  
2630  -0.219733  -0.323909  -0.540531  0.097405  -0.026026  9.730927  33.20  0.000  0.000  0.000  
2631  -0.242347  -0.301290  -0.510155  0.102806  -0.024552  9.728015  33.20  0.000  0.000  0.000  
2632  -0.190143  -0.301311  -0.532432  0.110096  -0.012210  9.730707  33.20  0.000  0.000  0.000  
2633  -0.235274  -0.277199  -0.600483  0.099267  -0.018016  9.742007  33.20  0.000  0.000  0.000  
2634  -0.220535  -0.293348  -0.577797  0.090369  -0.010572  9.738132  33.19  0.000  0.000  0.000  
2635  -0.196877  -0.331219  -0.540569  0.095718  -0.013063  9.754702  33.19  0.000  0.000  0.000  
2636  -0.212062  -0.324747  -0.472483  0.099792  -0.026036  9.739877  33.19  0.000  0.000  0.000  
2637  -0.227343  -0.292618  -0.570471  0.093203  -0.027931  9.728253  33.19  0.000  0.000  0.000  
2638  -0.227609  -0.309237  -0.517632  0.093244  -0.023620  9.726901  33.19  0.000  0.000  0.000  
2639  -0.219323  -0.330917  -0.555845  0.095562  -0.030872  9.734665  33.19  0.000  0.000  0.000  
2640  -0.235518  -0.254858  -0.562371  0.094988  -0.027546  9.744012  33.19  0.000  0.000  0.000  
2641  -0.265511  -0.324506  -0.563281  0.095648  -0.020677  9.746320  33.19  0.000  0.000  0.000  
2642  -0.272757  -0.348692  -0.480467  0.102786  -0.025180  9.741419  33.19  0.000  0.000  0.000  
2643  -0.204520  -0.324232  -0.502691  0.096806  -0.026090  9.732744  33.19  0.000  0.000  0.000  
2644  -0.182125  -0.340193  -0.480001  0.099842  -0.021138  9.732506  33.18  0.000  0.000  0.000  
2645  -0.204917  -0.293060  -0.547628  0.097456  -0.021395  9.723166  33.18  0.000  0.000  0.000  
2646  -0.219911  -0.308183  -0.570566  0.098633  -0.021550  9.744304  33.18  0.000  0.000  0.000  
2647  -0.220170  -0.301804  -0.502367  0.106284  -0.034132  9.746451  33.18  0.000  0.000  0.000  
2648  -0.219846  -0.323583  -0.570744  0.096275  -0.018643  9.736137  33.18  0.000  0.000  0.000  
2649  -0.220332  -0.286521  -0.502162  0.110073  -0.013198  9.749724  33.19  0.000  0.000  0.000  
2650  -0.204248  -0.370457  -0.495686  0.107011  -0.021860  9.735197  33.19  0.000  0.000  0.000  
2651  -0.167407  -0.254238  -0.554558  0.098650  -0.021413  9.725574  33.19  0.000  0.000  0.000  
2652  -0.287640  -0.355937  -0.503355  0.099336  -0.011587  9.734552  33.19  0.000  0.000  0.000  
2653  -0.235204  -0.300218  -0.608304  0.101715  -0.013439  9.727211  33.19  0.000  0.000  0.000  
2654  -0.212278  -0.308718  -0.525190  0.099201  -0.025399  9.736182  33.19  0.000  0.000  0.000  
2655  -0.249616  -0.339242  -0.540910  0.098045  -0.021214  9.738464  33.19  0.000  0.000  0.000  
