Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
1755  -0.220423  -0.325481  -0.583541  0.114723  -0.023477  9.733566  33.44  0.000  0.000  0.000  
1756  -0.273907  -0.320097  -0.507908  0.098613  -0.018822  9.741748  33.44  0.000  0.000  0.000  
1757  -0.258799  -0.288311  -0.552890  0.105058  -0.033537  9.730770  33.44  0.000  0.000  0.000  
1758  -0.273945  -0.358612  -0.523421  0.103930  -0.025954  9.732862  33.44  0.000  0.000  0.000  
1759  -0.250714  -0.342010  -0.538442  0.097429  -0.020087  9.711476  33.44  0.000  0.000  0.000  
1760  -0.266200  -0.304249  -0.515319  0.103879  -0.030210  9.750784  33.44  0.000  0.000  0.000  
1761  -0.304766  -0.266730  -0.522421  0.106369  -0.022975  9.713221  33.44  0.000  0.000  0.000  
1762  -0.243121  -0.372857  -0.538742  0.106862  -0.030585  9.753137  33.44  0.000  0.000  0.000  
1763  -0.274102  -0.303927  -0.568182  0.110494  -0.027306  9.736256  33.44  0.000  0.000  0.000  
1764  -0.265560  -0.349559  -0.538657  0.113384  -0.036960  9.749163  33.44  0.000  0.000  0.000  
1765  -0.296567  -0.311968  -0.545729  0.105654  -0.034148  9.724953  33.44  0.000  0.000  0.000  
1766  -0.243723  -0.289032  -0.499891  0.112787  -0.038506  9.727655  33.45  0.000  0.000  0.000  
1767  -0.205891  -0.310807  -0.568038  0.112277  -0.028576  9.735940  33.45  0.000  0.000  0.000  
1768  -0.297075  -0.288673  -0.590716  0.111144  -0.022589  9.727845  33.45  0.000  0.000  0.000  
1769  -0.220965  -0.335278  -0.492742  0.117099  -0.024353  9.740675  33.45  0.000  0.000  0.000  
1770  -0.296411  -0.311430  -0.568454  0.105802  -0.019365  9.719744  33.45  0.000  0.000  0.000  
1771  -0.311806  -0.304750  -0.530555  0.100364  -0.025307  9.715820  33.45  0.000  0.000  0.000  
1772  -0.266710  -0.289740  -0.492336  0.106290  -0.029110  9.738846  33.45  0.000  0.000  0.000  
1773  -0.273762  -0.334936  -0.538352  0.120792  -0.014440  9.729828  33.45  0.000  0.000  0.000  
1774  -0.289486  -0.281870  -0.522564  0.107568  -0.020755  9.736366  33.45  0.000  0.000  0.000  
1775  -0.250866  -0.350168  -0.523359  0.109901  -0.027536  9.729300  33.45  0.000  0.000  0.000  
1776  -0.273553  -0.412197  -0.531651  0.100947  -0.025250  9.731445  33.45  0.000  0.000  0.000  
1777  -0.214010  -0.320232  -0.507508  0.097944  -0.026430  9.733350  33.45  0.000  0.000  0.000  
1778  -0.311854  -0.319825  -0.560946  0.101515  -0.027653  9.741930  33.45  0.000  0.000  0.000  
1779  -0.228075  -0.333290  -0.591187  0.117667  -0.028190  9.733137  33.45  0.000  0.000  0.000  
1780  -0.288745  -0.334681  -0.553572  0.098518  -0.028329  9.744404  33.45  0.000  0.000  0.000  
1781  -0.205634  -0.334759  -0.500300  0.109908  -0.027810  9.717642  33.45  0.000  0.000  0.000  
1782  -0.265928  -0.350473  -0.508313  0.103190  -0.041279  9.728385  33.45  0.000  0.000  0.000  
1783  -0.274156  -0.320169  -0.522963  0.116437  -0.032366  9.721904  33.45  0.000  0.000  0.000  
1784  -0.274233  -0.320147  -0.530503  0.104371  -0.042921  9.723235  33.45  0.000  0.000  0.000  
1785  -0.296234  -0.365974  -0.531259  0.093129  -0.029523  9.736188  33.45  0.000  0.000  0.000  
1786  -0.221500  -0.296302  -0.552683  0.106201  -0.037806  9.741838  33.46  0.000  0.000  0.000  
1787  -0.213502  -0.335324  -0.492685  0.115844  -0.031031  9.731686  33.46  0.000  0.000  0.000  
1788  -0.296500  -0.335572  -0.515744  0.116988  -0.036476  9.731421  33.46  0.000  0.000  0.000  
1789  -0.258046  -0.380968  -0.508692  0.109210  -0.036359  9.738905  33.46  0.000  0.000  0.000  
1790  -0.258745  -0.319089  -0.560786  0.099129  -0.026364  9.751120  33.46  0.000  0.000  0.000  
1791  -0.273448  -0.350264  -0.523476  0.105079  -0.030263  9.743134  33.45  0.000  0.000  0.000  
1792  -0.221151  -0.312517  -0.477328  0.102087  -0.030879  9.737848  33.45  0.000  0.000  0.000  
1793  -0.250415  -0.365097  -0.523642  0.103213  -0.038987  9.728676  33.45  0.000  0.000  0.000  
1794  -0.259866  -0.282571  -0.507153  0.109832  -0.035154  9.717953  33.45  0.000  0.000  0.000  
1795  -0.199106  -0.274027  -0.499347  0.100918  -0.027659  9.741330  33.45  0.000  0.000  0.000  
1796  -0.296616  -0.335830  -0.508151  0.104904  -0.048774  9.735370  33.46  0.000  0.000  0.000  
1797  -0.266603  -0.313063  -0.477484  0.094833  -0.039220  9.732496  33.46  0.000  0.000  0.000  
1798  -0.274367  -0.281727  -0.522504  0.102838  -0.016929  9.715125  33.46  0.000  0.000  0.000  
1799  -0.228199  -0.335299  -0.470178  0.096719  -0.029857  9.734134  33.46  0.000  0.000  0.000  
1800  -0.251748  -0.281933  -0.499714  0.107576  -0.021784  9.713651  33.46  0.000  0.000  0.000  
1801  -0.266687  -0.336037  -0.500385  0.101557  -0.024189  9.730184  33.45  0.000  0.000  0.000  
1802  -0.251789  -0.321033  -0.477421  0.108553  -0.042776  9.730320  33.45  0.000  0.000  0.000  
1803  -0.258596  -0.302729  -0.606032  0.113518  -0.025439  9.718531  33.45  0.000  0.000  0.000  
1804  -0.228130  -0.388351  -0.538807  0.115809  -0.034513  9.731580  33.45  0.000  0.000  0.000  
1805  -0.260020  -0.244292  -0.491588  0.085487  -0.016321  9.729774  33.45  0.000  0.000  0.000  
1806  -0.296907  -0.327980  -0.538236  0.097437  -0.018426  9.716866  33.46  0.000  0.000  0.000  
1807  -0.206336  -0.358721  -0.507911  0.114613  -0.034246  9.731356  33.46  0.000  0.000  0.000  
1808  -0.220781  -0.349836  -0.538318  0.105154  -0.023870  9.725619  33.46  0.000  0.000  0.000  
1809  -0.282808  -0.251799  -0.529534  0.104510  -0.026848  9.743512  33.46  0.000  0.000  0.000  
1810  -0.228523  -0.343552  -0.462609  0.088213  -0.043282  9.735319  33.46  0.000  0.000  0.000  
1811  -0.235848  -0.342524  -0.515630  0.102753  -0.026003  9.711880  33.45  0.000  0.000  0.000  
1812  -0.236688  -0.320446  -0.507599  0.111131  -0.023644  9.729709  33.45  0.000  0.000  0.000  
1813  -0.228752  -0.334698  -0.553198  0.102680  -0.031269  9.735422  33.45  0.000  0.000  0.000  
1814  -0.274393  -0.313067  -0.500135  0.109319  -0.023925  9.750888  33.45  0.000  0.000  0.000  
1815  -0.244220  -0.297380  -0.499835  0.097794  -0.042932  9.721938  33.45  0.000  0.000  0.000  
1816  -0.251815  -0.305351  -0.492375  0.109850  -0.031985  9.735736  33.46  0.000  0.000  0.000  
1817  -0.182902  -0.365323  -0.508105  0.106872  -0.031641  9.726288  33.46  0.000  0.000  0.000  
1818  -0.311286  -0.342699  -0.538659  0.105563  -0.041474  9.750763  33.46  0.000  0.000  0.000  
1819  -0.282046  -0.312672  -0.537945  0.105162  -0.022363  9.731126  33.46  0.000  0.000  0.000  
1820  -0.198300  -0.312207  -0.469724  0.098443  -0.036992  9.734086  33.46  0.000  0.000  0.000  
1821  -0.258736  -0.342530  -0.545908  0.100269  -0.033865  9.728792  33.44  0.000  0.000  0.000  
1822  -0.229222  -0.272887  -0.582672  0.089571  -0.027204  9.725121  33.44  0.000  0.000  0.000  
1823  -0.221024  -0.326912  -0.538011  0.097978  -0.022243  9.744553  33.44  0.000  0.000  0.000  
1824  -0.335075  -0.265825  -0.605693  0.097961  -0.027066  9.705355  33.44  0.000  0.000  0.000  
1825  -0.237239  -0.298015  -0.499648  0.096706  -0.031981  9.715323  33.44  0.000  0.000  0.000  
1826  -0.274434  -0.305145  -0.515166  0.111666  -0.029564  9.738334  33.48  0.000  0.000  0.000  
1827  -0.296693  -0.335807  -0.515692  0.108118  -0.026152  9.730121  33.48  0.000  0.000  0.000  
1828  -0.220246  -0.363037  -0.644478  0.111027  -0.035450  9.719387  33.48  0.000  0.000  0.000  
1829  -0.236130  -0.396933  -0.523676  0.105169  -0.022432  9.719313  33.48  0.000  0.000  0.000  
1830  -0.258557  -0.311235  -0.553196  0.109852  -0.033917  9.713346  33.48  0.000  0.000  0.000  
1831  -0.205610  -0.342238  -0.515508  0.115730  -0.043145  9.728358  33.44  0.000  0.000  0.000  
1832  -0.288669  -0.381724  -0.508708  0.110494  -0.028813  9.717101  33.44  0.000  0.000  0.000  
1833  -0.267380  -0.298184  -0.499795  0.109233  -0.034290  9.728918  33.44  0.000  0.000  0.000  
1834  -0.244101  -0.296538  -0.545234  0.102714  -0.027743  9.737866  33.44  0.000  0.000  0.000  
1835  -0.297075  -0.335694  -0.553392  0.097430  -0.018846  9.718013  33.44  0.000  0.000  0.000  
1836  -0.296901  -0.343802  -0.515715  0.107400  -0.037827  9.735942  33.47  0.000  0.000  0.000  
1837  -0.288847  -0.365998  -0.538743  0.099706  -0.030212  9.729351  33.47  0.000  0.000  0.000  
1838  -0.236515  -0.367372  -0.462762  0.108223  -0.013628  9.746783  33.47  0.000  0.000  0.000  
1839  -0.243512  -0.374496  -0.463026  0.108691  -0.028507  9.732262  33.47  0.000  0.000  0.000  
1840  -0.288884  -0.365695  -0.561416  0.114079  -0.026313  9.750756  33.47  0.000  0.000  0.000  
1841  -0.258330  -0.427174  -0.546901  0.115880  -0.026388  9.739573  33.47  0.000  0.000  0.000  
1842  -0.212701  -0.395917  -0.516228  0.098554  -0.025523  9.732203  33.47  0.000  0.000  0.000  
1843  -0.258724  -0.374173  -0.500866  0.110510  -0.026095  9.728934  33.47  0.000  0.000  0.000  
1844  -0.311854  -0.366846  -0.523623  0.102701  -0.031050  9.710103  33.47  0.000  0.000  0.000  
1845  -0.274304  -0.335946  -0.515522  0.099166  -0.021794  9.757877  33.47  0.000  0.000  0.000  
1846  -0.273153  -0.395764  -0.561843  0.105709  -0.027978  9.729795  33.47  0.000  0.000  0.000  
1847  -0.235698  -0.373184  -0.523553  0.097981  -0.023890  9.720759  33.47  0.000  0.000  0.000  
1848  -0.191632  -0.288727  -0.552380  0.106161  -0.041878  9.739448  33.47  0.000  0.000  0.000  
1849  -0.244689  -0.320826  -0.522631  0.115204  -0.033916  9.743574  33.47  0.000  0.000  0.000  
1850  -0.205958  -0.295991  -0.530054  0.108130  -0.023629  9.748035  33.47  0.000  0.000  0.000  
1851  -0.251140  -0.372793  -0.584013  0.100295  -0.030571  9.734021  33.45  0.000  0.000  0.000  
1852  -0.251831  -0.313111  -0.492451  0.108175  -0.021607  9.712339  33.45  0.000  0.000  0.000  
1853  -0.198415  -0.333710  -0.590908  0.100216  -0.039112  9.730136  33.45  0.000  0.000  0.000  
1854  -0.259271  -0.312340  -0.537880  0.101455  -0.034236  9.735857  33.45  0.000  0.000  0.000  
1855  -0.228673  -0.334137  -0.583463  0.106346  -0.024401  9.721531  33.45  0.000  0.000  0.000  
1856  -0.312035  -0.304683  -0.553175  0.110503  -0.025963  9.741294  33.47  0.000  0.000  0.000  
1857  -0.296557  -0.382430  -0.493527  0.101588  -0.021226  9.726171  33.47  0.000  0.000  0.000  
1858  -0.274981  -0.290333  -0.514856  0.104500  -0.029613  9.721036  33.47  0.000  0.000  0.000  
1859  -0.274350  -0.312202  -0.553073  0.099662  -0.032694  9.753171  33.47  0.000  0.000  0.000  
1860  -0.198984  -0.319623  -0.545227  0.114670  -0.028274  9.733974  33.47  0.000  0.000  0.000  
1861  -0.244702  -0.297969  -0.499704  0.102698  -0.029351  9.733857  33.47  0.000  0.000  0.000  
1862  -0.243497  -0.349748  -0.561082  0.100362  -0.023539  9.737741  33.47  0.000  0.000  0.000  
1863  -0.327696  -0.288846  -0.628538  0.108643  -0.033716  9.724678  33.47  0.000  0.000  0.000  
1864  -0.259131  -0.366582  -0.523358  0.097917  -0.029332  9.729604  33.47  0.000  0.000  0.000  
1865  -0.184017  -0.327637  -0.530083  0.096001  -0.041816  9.729132  33.47  0.000  0.000  0.000  
1866  -0.251102  -0.428321  -0.493854  0.104592  -0.020710  9.712546  33.48  0.000  0.000  0.000  
1867  -0.288384  -0.356763  -0.599276  0.109935  -0.023167  9.739177  33.48  0.000  0.000  0.000  
1868  -0.259420  -0.319914  -0.560602  0.109194  -0.037730  9.736494  33.48  0.000  0.000  0.000  
1869  -0.220716  -0.365237  -0.538496  0.106823  -0.037061  9.721236  33.48  0.000  0.000  0.000  
1870  -0.221484  -0.335563  -0.515283  0.100999  -0.020652  9.721930  33.48  0.000  0.000  0.000  
1871  -0.312948  -0.290202  -0.560327  0.100195  -0.040491  9.735446  33.47  0.000  0.000  0.000  
1872  -0.190881  -0.364979  -0.568509  0.093248  -0.018929  9.711473  33.47  0.000  0.000  0.000  
1873  -0.258798  -0.326545  -0.583535  0.105723  -0.026814  9.725474  33.47  0.000  0.000  0.000  
1874  -0.274882  -0.289631  -0.552688  0.113506  -0.024589  9.738649  33.47  0.000  0.000  0.000  
1875  -0.229133  -0.342788  -0.560735  0.101436  -0.036496  9.729015  33.47  0.000  0.000  0.000  
1876  -0.236402  -0.350709  -0.530681  0.091974  -0.025848  9.726633  33.48  0.000  0.000  0.000  
1877  -0.282372  -0.312722  -0.560539  0.094962  -0.024121  9.748046  33.48  0.000  0.000  0.000  
1878  -0.236263  -0.349726  -0.583646  0.107454  -0.032460  9.732727  33.48  0.000  0.000  0.000  
1879  -0.289974  -0.296669  -0.605763  0.107464  -0.031855  9.724915  33.48  0.000  0.000  0.000  
1880  -0.259314  -0.343236  -0.545750  0.098619  -0.018584  9.729700  33.48  0.000  0.000  0.000  
1881  -0.243617  -0.372419  -0.606655  0.108757  -0.023313  9.709007  33.48  0.000  0.000  0.000  
1882  -0.197596  -0.441768  -0.546889  0.096828  -0.017189  9.744753  33.48  0.000  0.000  0.000  
1883  -0.244385  -0.312713  -0.522634  0.102704  -0.029592  9.723954  33.48  0.000  0.000  0.000  
1884  -0.236821  -0.320261  -0.530246  0.093220  -0.018812  9.748996  33.48  0.000  0.000  0.000  
1885  -0.273494  -0.411776  -0.554350  0.099729  -0.028472  9.718429  33.48  0.000  0.000  0.000  
1886  -0.281857  -0.351839  -0.493031  0.099732  -0.025422  9.753147  33.47  0.000  0.000  0.000  
1887  -0.296918  -0.296337  -0.583278  0.098459  -0.034905  9.735951  33.47  0.000  0.000  0.000  
1888  -0.244686  -0.337231  -0.462305  0.095000  -0.022917  9.714392  33.47  0.000  0.000  0.000  
1889  -0.282010  -0.351794  -0.508112  0.085947  -0.029669  9.736997  33.47  0.000  0.000  0.000  
1890  -0.274397  -0.335480  -0.553301  0.091360  -0.025302  9.752313  33.47  0.000  0.000  0.000  
1891  -0.244174  -0.304135  -0.560416  0.093729  -0.027861  9.752861  33.47  0.000  0.000  0.000  
1892  -0.274499  -0.319776  -0.575796  0.103377  -0.020189  9.744760  33.47  0.000  0.000  0.000  
1893  -0.236459  -0.350546  -0.545788  0.112193  -0.036490  9.740478  33.47  0.000  0.000  0.000  
1894  -0.251455  -0.319231  -0.568243  0.099023  -0.038456  9.735315  33.47  0.000  0.000  0.000  
1895  -0.259259  -0.335197  -0.560807  0.101568  -0.022822  9.731050  33.47  0.000  0.000  0.000  
1896  -0.296622  -0.320008  -0.530672  0.120034  -0.029675  9.745096  33.47  0.000  0.000  0.000  
1897  -0.282507  -0.283089  -0.484571  0.098559  -0.025411  9.724405  33.47  0.000  0.000  0.000  
1898  -0.206420  -0.343460  -0.500166  0.102092  -0.030637  9.728764  33.47  0.000  0.000  0.000  
1899  -0.274870  -0.321275  -0.507646  0.112874  -0.028088  9.737360  33.47  0.000  0.000  0.000  
1900  -0.274677  -0.321039  -0.507699  0.102686  -0.030520  9.735213  33.47  0.000  0.000  0.000  
1901  -0.221219  -0.357763  -0.560962  0.097938  -0.026923  9.733365  33.47  0.000  0.000  0.000  
1902  -0.289158  -0.311268  -0.598584  0.095523  -0.028765  9.743134  33.47  0.000  0.000  0.000  
1903  -0.213794  -0.319272  -0.552933  0.109258  -0.032106  9.726324  33.47  0.000  0.000  0.000  
1904  -0.251273  -0.342576  -0.545851  0.109269  -0.030170  9.736611  33.47  0.000  0.000  0.000  
1905  -0.259368  -0.312458  -0.537854  0.093157  -0.025522  9.747171  33.47  0.000  0.000  0.000  
1906  -0.191423  -0.327754  -0.515034  0.097253  -0.034315  9.752687  33.47  0.000  0.000  0.000  
1907  -0.319408  -0.335718  -0.538455  0.095479  -0.033568  9.739161  33.47  0.000  0.000  0.000  
1908  -0.273565  -0.380554  -0.576692  0.106377  -0.019921  9.737257  33.47  0.000  0.000  0.000  
1909  -0.213978  -0.304713  -0.507357  0.109881  -0.029040  9.733517  33.47  0.000  0.000  0.000  
1910  -0.229647  -0.273639  -0.567434  0.097871  -0.033397  9.738481  33.47  0.000  0.000  0.000  
1911  -0.244337  -0.280649  -0.590375  0.118939  -0.020152  9.731726  33.47  0.000  0.000  0.000  
1912  -0.243960  -0.311962  -0.537872  0.096740  -0.027897  9.726604  33.47  0.000  0.000  0.000  
1913  -0.274492  -0.296779  -0.560435  0.105107  -0.028492  9.725660  33.47  0.000  0.000  0.000  
1914  -0.289091  -0.381892  -0.531276  0.111563  -0.041727  9.716058  33.47  0.000  0.000  0.000  
1915  -0.273923  -0.357888  -0.568793  0.097906  -0.029130  9.748435  33.47  0.000  0.000  0.000  
1916  -0.199154  -0.336123  -0.492414  0.106823  -0.035929  9.730228  33.47  0.000  0.000  0.000  
1917  -0.206761  -0.312451  -0.529996  0.102107  -0.029517  9.722106  33.47  0.000  0.000  0.000  
1918  -0.236284  -0.358653  -0.508111  0.091323  -0.032039  9.717643  33.47  0.000  0.000  0.000  
1919  -0.236409  -0.373706  -0.546042  0.103899  -0.030179  9.716942  33.47  0.000  0.000  0.000  
1920  -0.213472  -0.396859  -0.516018  0.103275  -0.031766  9.730111  33.47  0.000  0.000  0.000  
1921  -0.214263  -0.265664  -0.552243  0.102743  -0.026272  9.718249  33.48  0.000  0.000  0.000  
1922  -0.297124  -0.350769  -0.583783  0.110451  -0.030936  9.740649  33.48  0.000  0.000  0.000  
1923  -0.243948  -0.343605  -0.492830  0.103281  -0.030579  9.740608  33.48  0.000  0.000  0.000  
1924  -0.228844  -0.342434  -0.560814  0.089615  -0.021423  9.738203  33.48  0.000  0.000  0.000  
1925  -0.206749  -0.297073  -0.522278  0.100385  -0.021726  9.727949  33.48  0.000  0.000  0.000  
1926  -0.312901  -0.313945  -0.522776  0.107449  -0.031252  9.751155  33.47  0.000  0.000  0.000  
1927  -0.214738  -0.290278  -0.499428  0.103880  -0.030385  9.737505  33.47  0.000  0.000  0.000  
1928  -0.243270  -0.397420  -0.463333  0.105793  -0.018871  9.734794  33.47  0.000  0.000  0.000  
1929  -0.236248  -0.341967  -0.583570  0.100985  -0.020269  9.744777  33.47  0.000  0.000  0.000  
1930  -0.228879  -0.350334  -0.553324  0.093665  -0.035839  9.733482  33.47  0.000  0.000  0.000  
1931  -0.198521  -0.357409  -0.568437  0.103778  -0.041286  9.735161  33.47  0.000  0.000  0.000  
1932  -0.229459  -0.359827  -0.485198  0.105013  -0.036828  9.736686  33.47  0.000  0.000  0.000  
1933  -0.251825  -0.328932  -0.469930  0.103900  -0.028847  9.735043  33.47  0.000  0.000  0.000  
1934  -0.260270  -0.227375  -0.604774  0.111611  -0.034653  9.742523  33.47  0.000  0.000  0.000  
1935  -0.304832  -0.328382  -0.545728  0.103947  -0.023155  9.743446  33.47  0.000  0.000  0.000  
1936  -0.243449  -0.364705  -0.591499  0.105507  -0.048782  9.727080  33.48  0.000  0.000  0.000  
1937  -0.251619  -0.342766  -0.560879  0.107475  -0.029937  9.736996  33.48  0.000  0.000  0.000  
1938  -0.320723  -0.291233  -0.514933  0.105688  -0.029153  9.734947  33.48  0.000  0.000  0.000  
1939  -0.258722  -0.326568  -0.575995  0.106265  -0.033689  9.712516  33.48  0.000  0.000  0.000  
1940  -0.297414  -0.312888  -0.553059  0.100228  -0.037738  9.728626  33.48  0.000  0.000  0.000  
1941  -0.252630  -0.281966  -0.567522  0.105693  -0.028535  9.736024  33.48  0.000  0.000  0.000  
1942  -0.266573  -0.357608  -0.598949  0.092469  -0.036562  9.723564  33.48  0.000  0.000  0.000  
1943  -0.229674  -0.296776  -0.575228  0.102725  -0.024584  9.756483  33.48  0.000  0.000  0.000  
1944  -0.334674  -0.351638  -0.531075  0.097320  -0.029451  9.728496  33.48  0.000  0.000  0.000  
1945  -0.282524  -0.367901  -0.508132  0.109996  -0.017243  9.724267  33.48  0.000  0.000  0.000  
1946  -0.290243  -0.313871  -0.515118  0.117675  -0.027007  9.728444  33.50  0.000  0.000  0.000  
1947  -0.252624  -0.297787  -0.545002  0.112912  -0.022914  9.749951  33.50  0.000  0.000  0.000  
1948  -0.266756  -0.334263  -0.621342  0.105720  -0.026418  9.729920  33.50  0.000  0.000  0.000  
1949  -0.243801  -0.357860  -0.561079  0.096792  -0.020751  9.745895  33.50  0.000  0.000  0.000  
1950  -0.289037  -0.365650  -0.576496  0.089618  -0.022274  9.724845  33.50  0.000  0.000  0.000  
1951  -0.252189  -0.358711  -0.576006  0.105641  -0.035282  9.715837  33.47  0.000  0.000  0.000  
1952  -0.221511  -0.328669  -0.462269  0.103297  -0.031080  9.714290  33.47  0.000  0.000  0.000  
1953  -0.229511  -0.320262  -0.545270  0.101525  -0.027555  9.725244  33.47  0.000  0.000  0.000  
1954  -0.305570  -0.274988  -0.552526  0.101501  -0.028357  9.745898  33.47  0.000  0.000  0.000  
1955  -0.313034  -0.313760  -0.545422  0.106245  -0.034021  9.725101  33.47  0.000  0.000  0.000  
1956  -0.289093  -0.373689  -0.561439  0.108192  -0.018086  9.732228  33.49  0.000  0.000  0.000  
1957  -0.267409  -0.313118  -0.537753  0.105659  -0.032193  9.734866  33.49  0.000  0.000  0.000  
1958  -0.259784  -0.281426  -0.575224  0.103806  -0.039070  9.726016  33.49  0.000  0.000  0.000  
1959  -0.198408  -0.340745  -0.636356  0.104642  -0.013845  9.736205  33.49  0.000  0.000  0.000  
1960  -0.198783  -0.334625  -0.560564  0.100312  -0.028733  9.733704  33.49  0.000  0.000  0.000  
1961  -0.260087  -0.297741  -0.545058  0.102718  -0.025868  9.749028  33.47  0.000  0.000  0.000  
1962  -0.259410  -0.343354  -0.545724  0.108068  -0.028900  9.754970  33.47  0.000  0.000  0.000  
1963  -0.229169  -0.350687  -0.553245  0.101590  -0.019479  9.741581  33.47  0.000  0.000  0.000  
1964  -0.282876  -0.314035  -0.515036  0.098519  -0.027646  9.742105  33.47  0.000  0.000  0.000  
1965  -0.244606  -0.344873  -0.462407  0.105060  -0.031403  9.744700  33.47  0.000  0.000  0.000  
1966  -0.244432  -0.335991  -0.522862  0.100923  -0.028252  9.722436  33.48  0.000  0.000  0.000  
1967  -0.319717  -0.336212  -0.530810  0.103921  -0.027132  9.728291  33.48  0.000  0.000  0.000  
1968  -0.214184  -0.312124  -0.545186  0.115827  -0.031737  9.740994  33.48  0.000  0.000  0.000  
1969  -0.281147  -0.411382  -0.592159  0.112323  -0.024165  9.726206  33.48  0.000  0.000  0.000  
1970  -0.312754  -0.298169  -0.530217  0.103845  -0.035568  9.718987  33.48  0.000  0.000  0.000  
1971  -0.221444  -0.335283  -0.530416  0.094284  -0.034232  9.726825  33.48  0.000  0.000  0.000  
1972  -0.184486  -0.274030  -0.529394  0.106250  -0.032864  9.736806  33.48  0.000  0.000  0.000  
1973  -0.259320  -0.327415  -0.568271  0.097887  -0.032339  9.731277  33.48  0.000  0.000  0.000  
1974  -0.290009  -0.304568  -0.598272  0.106235  -0.033079  9.751442  33.48  0.000  0.000  0.000  
1975  -0.229389  -0.335825  -0.530341  0.099078  -0.032826  9.729528  33.48  0.000  0.000  0.000  
1976  -0.259951  -0.297343  -0.560217  0.108099  -0.028280  9.721994  33.48  0.000  0.000  0.000  
1977  -0.320331  -0.306583  -0.492517  0.094866  -0.035171  9.735136  33.48  0.000  0.000  0.000  
1978  -0.221279  -0.358184  -0.538263  0.091994  -0.024088  9.722221  33.48  0.000  0.000  0.000  
1979  -0.258947  -0.381140  -0.568934  0.103858  -0.032789  9.736707  33.48  0.000  0.000  0.000  
1980  -0.222031  -0.320752  -0.514974  0.095489  -0.030426  9.759571  33.48  0.000  0.000  0.000  
1981  -0.289569  -0.390100  -0.538787  0.100956  -0.023644  9.733912  33.48  0.000  0.000  0.000  
1982  -0.267252  -0.320782  -0.530315  0.105030  -0.035161  9.738278  33.48  0.000  0.000  0.000  
1983  -0.206244  -0.333995  -0.598426  0.089549  -0.029415  9.723582  33.48  0.000  0.000  0.000  
1984  -0.252742  -0.336864  -0.530249  0.105105  -0.027760  9.728664  33.48  0.000  0.000  0.000  
1985  -0.206673  -0.327128  -0.575546  0.111074  -0.028627  9.736784  33.48  0.000  0.000  0.000  
1986  -0.259252  -0.389253  -0.568931  0.113522  -0.024031  9.720194  33.48  0.000  0.000  0.000  
1987  -0.282636  -0.290522  -0.514860  0.088400  -0.023029  9.741883  33.48  0.000  0.000  0.000  
1988  -0.259793  -0.360231  -0.485293  0.107404  -0.036777  9.737877  33.48  0.000  0.000  0.000  
1989  -0.266898  -0.382851  -0.493248  0.100277  -0.032875  9.724841  33.48  0.000  0.000  0.000  
1990  -0.237421  -0.312905  -0.552685  0.102803  -0.020644  9.704159  33.48  0.000  0.000  0.000  
1991  -0.281990  -0.342867  -0.583647  0.106874  -0.028966  9.750846  33.49  0.000  0.000  0.000  
1992  -0.229656  -0.305423  -0.514826  0.098561  -0.025285  9.720157  33.49  0.000  0.000  0.000  
1993  -0.260212  -0.329783  -0.484857  0.100919  -0.028670  9.718241  33.49  0.000  0.000  0.000  
1994  -0.198747  -0.411981  -0.561377  0.103846  -0.033673  9.736659  33.49  0.000  0.000  0.000  
1995  -0.237174  -0.360437  -0.462503  0.105141  -0.024436  9.725924  33.49  0.000  0.000  0.000  
1996  -0.298426  -0.299108  -0.522379  0.087222  -0.021639  9.729659  33.49  0.000  0.000  0.000  
1997  -0.267916  -0.298026  -0.552576  0.095629  -0.020569  9.701598  33.49  0.000  0.000  0.000  
1998  -0.251616  -0.342183  -0.598684  0.103762  -0.043077  9.732477  33.49  0.000  0.000  0.000  
1999  -0.230098  -0.258710  -0.567151  0.108742  -0.022692  9.733455  33.49  0.000  0.000  0.000  
2000  -0.259507  -0.343472  -0.545698  0.094327  -0.029140  9.732359  33.49  0.000  0.000  0.000  
2001  -0.275111  -0.289564  -0.575308  0.105143  -0.023087  9.742229  33.48  0.000  0.000  0.000  
2002  -0.206864  -0.352555  -0.447199  0.098587  -0.022082  9.726048  33.48  0.000  0.000  0.000  
2003  -0.290069  -0.352010  -0.538250  0.093610  -0.043118  9.708592  33.48  0.000  0.000  0.000  
2004  -0.289736  -0.358995  -0.561104  0.111126  -0.024689  9.718511  33.48  0.000  0.000  0.000  
2005  -0.207132  -0.296960  -0.559978  0.095996  -0.042343  9.727392  33.48  0.000  0.000  0.000  
2006  -0.312262  -0.368042  -0.478146  0.109928  -0.023206  9.741220  33.49  0.000  0.000  0.000  
2007  -0.267621  -0.313494  -0.530134  0.100897  -0.028834  9.746484  33.49  0.000  0.000  0.000  
2008  -0.251780  -0.280463  -0.597998  0.099121  -0.029856  9.716377  33.49  0.000  0.000  0.000  
2009  -0.252853  -0.352944  -0.500135  0.109201  -0.037350  9.723746  33.49  0.000  0.000  0.000  
2010  -0.267035  -0.375046  -0.508253  0.102722  -0.026724  9.732706  33.49  0.000  0.000  0.000  
2011  -0.251384  -0.388688  -0.576546  0.099073  -0.031886  9.747565  33.49  0.000  0.000  0.000  
