Index  OmegaX[°/s]  OmegaY[°/s]  OmegaZ[°/s]  fX[m/s/s]  fY[m/s/s]  fZ[m/s/s]  Temperature[°C]  Roll[°]  Pitch[°]  Heading[°]  
8985  -0.263511  -0.383539  -0.550470  0.083743  0.055589  9.714114  30.88  0.000  0.000  0.000  
8986  -0.263449  -0.361095  -0.527914  0.088238  0.036192  9.732999  30.88  0.000  0.000  0.000  
8987  -0.225848  -0.336960  -0.572763  0.089085  0.060087  9.733410  30.88  0.000  0.000  0.000  
8988  -0.196103  -0.315001  -0.504148  0.081117  0.038742  9.737746  30.88  0.000  0.000  0.000  
8989  -0.255870  -0.360884  -0.535450  0.094962  0.050245  9.721578  30.88  0.000  0.000  0.000  
8990  -0.248790  -0.376420  -0.512205  0.093269  0.047525  9.735014  30.88  0.000  0.000  0.000  
8991  -0.278278  -0.391511  -0.543426  0.085952  0.045104  9.729224  30.88  0.000  0.000  0.000  
8992  -0.294052  -0.314691  -0.572820  0.081167  0.047003  9.732314  30.88  0.000  0.000  0.000  
8993  -0.256111  -0.376387  -0.520072  0.071736  0.052519  9.734839  30.88  0.000  0.000  0.000  
8994  -0.195679  -0.361270  -0.482063  0.085978  0.046417  9.735490  30.88  0.000  0.000  0.000  
8995  -0.202753  -0.375386  -0.550574  0.090101  0.042582  9.724419  30.88  0.000  0.000  0.000  
8996  -0.247809  -0.430122  -0.505894  0.073417  0.044271  9.710302  30.88  0.000  0.000  0.000  
8997  -0.232319  -0.437669  -0.506296  0.088931  0.049268  9.729762  30.88  0.000  0.000  0.000  
8998  -0.286035  -0.361182  -0.535661  0.080537  0.045134  9.727880  30.88  0.000  0.000  0.000  
8999  -0.277909  -0.390998  -0.574051  0.084065  0.041193  9.710946  30.88  0.000  0.000  0.000  
9000  -0.256054  -0.329336  -0.588005  0.072211  0.048976  9.737072  30.87  0.000  0.000  0.000  
9001  -0.233168  -0.345130  -0.550467  0.083400  0.033734  9.726779  30.87  0.000  0.000  0.000  
9002  -0.248070  -0.375534  -0.565889  0.081103  0.039656  9.722902  30.87  0.000  0.000  0.000  
9003  -0.209569  -0.429264  -0.536458  0.092946  0.033765  9.733435  30.87  0.000  0.000  0.000  
9004  -0.233380  -0.346100  -0.497412  0.073926  0.041556  9.724762  30.87  0.000  0.000  0.000  
9005  -0.241311  -0.298475  -0.595012  0.074608  0.045452  9.710129  30.87  0.000  0.000  0.000  
9006  -0.241371  -0.330700  -0.504445  0.088417  0.048564  9.724086  30.87  0.000  0.000  0.000  
9007  -0.286270  -0.376112  -0.550458  0.091331  0.037981  9.734644  30.87  0.000  0.000  0.000  
9008  -0.263212  -0.359412  -0.618710  0.088916  0.043806  9.725372  30.87  0.000  0.000  0.000  
9009  -0.263131  -0.398858  -0.550944  0.081217  0.048856  9.735582  30.87  0.000  0.000  0.000  
9010  -0.233394  -0.375892  -0.535113  0.081385  0.059241  9.716421  30.88  0.000  0.000  0.000  
9011  -0.240924  -0.353228  -0.527630  0.079364  0.045489  9.746018  30.88  0.000  0.000  0.000  
9012  -0.249090  -0.322112  -0.557068  0.076577  0.055891  9.726233  30.88  0.000  0.000  0.000  
9013  -0.308952  -0.353297  -0.558079  0.085309  0.037717  9.717476  30.88  0.000  0.000  0.000  
9014  -0.292685  -0.451791  -0.597179  0.093140  0.043643  9.719083  30.88  0.000  0.000  0.000  
9015  -0.240862  -0.369212  -0.490003  0.080103  0.058208  9.724105  30.88  0.000  0.000  0.000  
9016  -0.241473  -0.314996  -0.526940  0.072840  0.044961  9.714893  30.88  0.000  0.000  0.000  
9017  -0.210818  -0.321546  -0.572588  0.084768  0.048878  9.738560  30.88  0.000  0.000  0.000  
9018  -0.248638  -0.375870  -0.542560  0.090880  0.050042  9.740411  30.88  0.000  0.000  0.000  
9019  -0.180165  -0.351698  -0.580532  0.068000  0.047703  9.730700  30.88  0.000  0.000  0.000  
9020  -0.248609  -0.322910  -0.519956  0.077612  0.053479  9.725315  30.87  0.000  0.000  0.000  
9021  -0.316769  -0.323389  -0.527615  0.077615  0.049019  9.710798  30.87  0.000  0.000  0.000  
9022  -0.286200  -0.361298  -0.527915  0.085411  0.050336  9.721355  30.87  0.000  0.000  0.000  
9023  -0.331235  -0.384090  -0.558669  0.091944  0.047011  9.738454  30.87  0.000  0.000  0.000  
9024  -0.256381  -0.344394  -0.595146  0.077744  0.049523  9.706158  30.87  0.000  0.000  0.000  
9025  -0.256006  -0.375112  -0.588079  0.092611  0.042873  9.709879  30.90  0.000  0.000  0.000  
9026  -0.263760  -0.361188  -0.519988  0.090177  0.043120  9.721477  30.90  0.000  0.000  0.000  
9027  -0.180638  -0.329884  -0.519605  0.082355  0.045667  9.725513  30.90  0.000  0.000  0.000  
9028  -0.225392  -0.407124  -0.497930  0.090756  0.044991  9.725855  30.90  0.000  0.000  0.000  
9029  -0.256349  -0.376491  -0.512235  0.087292  0.045946  9.711656  30.90  0.000  0.000  0.000  
9030  -0.256591  -0.353567  -0.511929  0.092132  0.051923  9.714356  30.90  0.000  0.000  0.000  
9031  -0.263837  -0.338147  -0.527427  0.071648  0.046649  9.708715  30.90  0.000  0.000  0.000  
9032  -0.285905  -0.384374  -0.520745  0.080600  0.049135  9.718476  30.90  0.000  0.000  0.000  
9033  -0.279239  -0.305864  -0.625172  0.089653  0.049159  9.724646  30.90  0.000  0.000  0.000  
9034  -0.195621  -0.352647  -0.534925  0.077102  0.054440  9.712908  30.90  0.000  0.000  0.000  
9035  -0.225750  -0.368063  -0.542727  0.066869  0.046299  9.719234  30.88  0.000  0.000  0.000  
9036  -0.240972  -0.345879  -0.512486  0.085973  0.048589  9.723969  30.88  0.000  0.000  0.000  
9037  -0.218306  -0.383659  -0.519932  0.084179  0.039385  9.741899  30.88  0.000  0.000  0.000  
9038  -0.240809  -0.367785  -0.565487  0.085325  0.037761  9.719834  30.88  0.000  0.000  0.000  
9039  -0.173431  -0.352208  -0.541770  0.089682  0.044943  9.723033  30.88  0.000  0.000  0.000  
9040  -0.263426  -0.345556  -0.543022  0.087165  0.051523  9.721743  30.90  0.000  0.000  0.000  
9041  -0.188595  -0.321400  -0.564391  0.098018  0.045922  9.715983  30.90  0.000  0.000  0.000  
9042  -0.278905  -0.360465  -0.565266  0.087278  0.049192  9.725189  30.90  0.000  0.000  0.000  
9043  -0.180643  -0.375508  -0.527155  0.077809  0.058428  9.734684  30.90  0.000  0.000  0.000  
9044  -0.179096  -0.450896  -0.589428  0.083604  0.052826  9.725577  30.90  0.000  0.000  0.000  
9045  -0.256558  -0.353860  -0.496886  0.081822  0.040432  9.732898  30.87  0.000  0.000  0.000  
9046  -0.241113  -0.399108  -0.519868  0.080689  0.042406  9.742002  30.87  0.000  0.000  0.000  
9047  -0.226419  -0.322471  -0.526801  0.078238  0.044714  9.736214  30.87  0.000  0.000  0.000  
9048  -0.195639  -0.359410  -0.580155  0.081299  0.051025  9.724155  30.87  0.000  0.000  0.000  
9049  -0.278821  -0.352707  -0.572910  0.089680  0.054013  9.728562  30.87  0.000  0.000  0.000  
9050  -0.226216  -0.345676  -0.511975  0.071652  0.042689  9.720534  30.89  0.000  0.000  0.000  
9051  -0.248757  -0.338285  -0.512234  0.094384  0.049910  9.735144  30.89  0.000  0.000  0.000  
9052  -0.157703  -0.329425  -0.534916  0.073284  0.039520  9.711537  30.89  0.000  0.000  0.000  
9053  -0.241001  -0.368615  -0.519999  0.093320  0.059339  9.727817  30.89  0.000  0.000  0.000  
9054  -0.211274  -0.321614  -0.564482  0.082441  0.044674  9.736339  30.89  0.000  0.000  0.000  
9055  -0.195494  -0.391238  -0.512467  0.084287  0.050257  9.716721  30.89  0.000  0.000  0.000  
9056  -0.256456  -0.337759  -0.542260  0.079925  0.033225  9.729836  30.89  0.000  0.000  0.000  
9057  -0.218235  -0.375468  -0.550185  0.075896  0.050186  9.739996  30.89  0.000  0.000  0.000  
9058  -0.256000  -0.406343  -0.550386  0.093325  0.050214  9.719362  30.89  0.000  0.000  0.000  
9059  -0.240649  -0.374865  -0.595855  0.089573  0.043566  9.713162  30.89  0.000  0.000  0.000  
9060  -0.203230  -0.367391  -0.565065  0.081370  0.056330  9.720414  30.88  0.000  0.000  0.000  
9061  -0.225976  -0.360397  -0.542445  0.078442  0.065582  9.734131  30.88  0.000  0.000  0.000  
9062  -0.294492  -0.330018  -0.564738  0.081408  0.057013  9.725037  30.88  0.000  0.000  0.000  
9063  -0.188241  -0.344056  -0.579921  0.087127  0.037030  9.745252  30.88  0.000  0.000  0.000  
9064  -0.256670  -0.352549  -0.564623  0.084952  0.045934  9.709896  30.88  0.000  0.000  0.000  
9065  -0.301116  -0.384646  -0.513149  0.078276  0.054607  9.722277  30.91  0.000  0.000  0.000  
9066  -0.262751  -0.420799  -0.604215  0.093106  0.040810  9.727151  30.91  0.000  0.000  0.000  
9067  -0.233464  -0.384083  -0.504860  0.075142  0.031450  9.728259  30.91  0.000  0.000  0.000  
9068  -0.233651  -0.376136  -0.519711  0.078381  0.052750  9.719178  30.91  0.000  0.000  0.000  
9069  -0.286301  -0.353797  -0.520246  0.102797  0.053455  9.706030  30.91  0.000  0.000  0.000  
9070  -0.210347  -0.366962  -0.595811  0.085972  0.046824  9.725436  30.88  0.000  0.000  0.000  
9071  -0.195275  -0.397898  -0.565534  0.079928  0.033147  9.725742  30.88  0.000  0.000  0.000  
9072  -0.150108  -0.406502  -0.489701  0.079978  0.038334  9.747242  30.88  0.000  0.000  0.000  
9073  -0.233445  -0.383942  -0.512427  0.082456  0.046527  9.739569  30.88  0.000  0.000  0.000  
9074  -0.263528  -0.360077  -0.580608  0.078890  0.053599  9.732458  30.88  0.000  0.000  0.000  
9075  -0.218216  -0.336901  -0.572823  0.078765  0.045757  9.728346  30.88  0.000  0.000  0.000  
9076  -0.218093  -0.360667  -0.527732  0.088315  0.044675  9.739301  30.88  0.000  0.000  0.000  
9077  -0.203518  -0.345321  -0.519450  0.093817  0.048239  9.741312  30.88  0.000  0.000  0.000  
9078  -0.120334  -0.298197  -0.549309  0.076375  0.045975  9.707119  30.88  0.000  0.000  0.000  
9079  -0.255610  -0.375465  -0.573486  0.087075  0.039048  9.725486  30.88  0.000  0.000  0.000  
9080  -0.225887  -0.375668  -0.542559  0.079428  0.041513  9.725616  30.88  0.000  0.000  0.000  
9081  -0.233938  -0.290457  -0.609832  0.080090  0.053476  9.726640  30.88  0.000  0.000  0.000  
9082  -0.248690  -0.345493  -0.534945  0.093156  0.043687  9.721441  30.88  0.000  0.000  0.000  
9083  -0.225877  -0.389921  -0.595368  0.081301  0.042740  9.728474  30.88  0.000  0.000  0.000  
9084  -0.211020  -0.336769  -0.572343  0.068178  0.054736  9.723849  30.88  0.000  0.000  0.000  
9085  -0.218456  -0.390831  -0.542374  0.077801  0.050139  9.707291  30.89  0.000  0.000  0.000  
9086  -0.240027  -0.453115  -0.498604  0.070391  0.039213  9.694011  30.89  0.000  0.000  0.000  
9087  -0.286108  -0.391394  -0.550663  0.082394  0.040922  9.727519  30.89  0.000  0.000  0.000  
9088  -0.210745  -0.359986  -0.557607  0.074050  0.045823  9.729469  30.89  0.000  0.000  0.000  
9089  -0.292947  -0.429007  -0.589306  0.086497  0.037188  9.721693  30.89  0.000  0.000  0.000  
9090  -0.211213  -0.361201  -0.489150  0.063353  0.043659  9.704404  30.88  0.000  0.000  0.000  
9091  -0.241419  -0.353576  -0.504392  0.079027  0.060037  9.725662  30.88  0.000  0.000  0.000  
9092  -0.188353  -0.344324  -0.564698  0.083740  0.054687  9.729526  30.88  0.000  0.000  0.000  
9093  -0.293772  -0.399364  -0.535483  0.091493  0.049569  9.715862  30.88  0.000  0.000  0.000  
9094  -0.300724  -0.430622  -0.506106  0.092078  0.058171  9.728518  30.88  0.000  0.000  0.000  
9095  -0.218557  -0.384910  -0.451745  0.087311  0.049487  9.709324  30.88  0.000  0.000  0.000  
9096  -0.226230  -0.375468  -0.549676  0.078994  0.049999  9.731997  30.88  0.000  0.000  0.000  
9097  -0.278809  -0.344937  -0.580465  0.076465  0.048423  9.710332  30.88  0.000  0.000  0.000  
9098  -0.226011  -0.382127  -0.602743  0.093880  0.044056  9.741492  30.88  0.000  0.000  0.000  
9099  -0.248674  -0.390977  -0.550061  0.061516  0.038320  9.736906  30.88  0.000  0.000  0.000  
9100  -0.263657  -0.345087  -0.565361  0.090101  0.038974  9.723260  30.91  0.000  0.000  0.000  
9101  -0.287617  -0.307523  -0.533686  0.089212  0.050903  9.722163  30.91  0.000  0.000  0.000  
9102  -0.210969  -0.360523  -0.527162  0.084169  0.038138  9.739160  30.91  0.000  0.000  0.000  
9103  -0.234137  -0.322085  -0.549261  0.088334  0.030483  9.715856  30.91  0.000  0.000  0.000  
9104  -0.271903  -0.346337  -0.496664  0.085093  0.063825  9.708241  30.91  0.000  0.000  0.000  
9105  -0.203439  -0.344760  -0.549716  0.085382  0.040949  9.730519  30.90  0.000  0.000  0.000  
9106  -0.241711  -0.315101  -0.519103  0.084916  0.052956  9.733343  30.90  0.000  0.000  0.000  
9107  -0.226130  -0.346121  -0.489456  0.074755  0.059077  9.735609  30.90  0.000  0.000  0.000  
9108  -0.316407  -0.415703  -0.490380  0.078335  0.051320  9.738153  30.90  0.000  0.000  0.000  
9109  -0.225689  -0.406069  -0.550355  0.088502  0.047037  9.706820  30.90  0.000  0.000  0.000  
9110  -0.285567  -0.390192  -0.619210  0.075888  0.056284  9.714901  30.90  0.000  0.000  0.000  
9111  -0.256242  -0.383419  -0.550079  0.088573  0.053137  9.713513  30.90  0.000  0.000  0.000  
9112  -0.263932  -0.323450  -0.497137  0.082375  0.048150  9.730404  30.90  0.000  0.000  0.000  
9113  -0.286256  -0.344740  -0.595717  0.089605  0.048264  9.708891  30.90  0.000  0.000  0.000  
9114  -0.188420  -0.375543  -0.526915  0.093302  0.046806  9.728711  30.90  0.000  0.000  0.000  
9115  -0.218931  -0.360815  -0.511609  0.090839  0.037906  9.730648  30.91  0.000  0.000  0.000  
9116  -0.226719  -0.338395  -0.488724  0.075934  0.043905  9.724058  30.91  0.000  0.000  0.000  
9117  -0.294349  -0.353644  -0.527213  0.082507  0.046788  9.721969  30.91  0.000  0.000  0.000  
9118  -0.278912  -0.391263  -0.550183  0.090417  0.055224  9.698585  30.91  0.000  0.000  0.000  
9119  -0.264288  -0.322816  -0.526863  0.083738  0.053947  9.722015  30.91  0.000  0.000  0.000  
9120  -0.195922  -0.328564  -0.594879  0.073381  0.035358  9.712923  30.89  0.000  0.000  0.000  
9121  -0.188747  -0.321949  -0.534036  0.093736  0.035486  9.730435  30.89  0.000  0.000  0.000  
9122  -0.256360  -0.352456  -0.572550  0.085466  0.044851  9.715870  30.89  0.000  0.000  0.000  
9123  -0.218322  -0.368400  -0.519908  0.078371  0.057128  9.697890  30.89  0.000  0.000  0.000  
9124  -0.226714  -0.329619  -0.549062  0.095821  0.057348  9.718930  30.89  0.000  0.000  0.000  
9125  -0.218745  -0.368761  -0.496759  0.084436  0.058660  9.719005  30.91  0.000  0.000  0.000  
9126  -0.256513  -0.346383  -0.489397  0.086583  0.040793  9.722947  30.91  0.000  0.000  0.000  
9127  -0.271357  -0.368163  -0.557682  0.093693  0.030599  9.724745  30.91  0.000  0.000  0.000  
9128  -0.248638  -0.406095  -0.557652  0.079544  0.041120  9.705258  30.91  0.000  0.000  0.000  
9129  -0.218194  -0.383390  -0.535155  0.081265  0.048192  9.732223  30.91  0.000  0.000  0.000  
9130  -0.263792  -0.399323  -0.519959  0.081410  0.053361  9.721539  30.89  0.000  0.000  0.000  
9131  -0.234010  -0.330452  -0.511711  0.089582  0.040247  9.727228  30.89  0.000  0.000  0.000  
9132  -0.257182  -0.337638  -0.541360  0.069920  0.032933  9.740972  30.89  0.000  0.000  0.000  
9133  -0.286339  -0.390925  -0.573002  0.094434  0.042020  9.728881  30.89  0.000  0.000  0.000  
9134  -0.248850  -0.368638  -0.519669  0.089595  0.036238  9.705014  30.89  0.000  0.000  0.000  
9135  -0.203380  -0.344339  -0.572415  0.077725  0.052173  9.719785  30.90  0.000  0.000  0.000  
9136  -0.279121  -0.368631  -0.534833  0.071209  0.052468  9.731976  30.90  0.000  0.000  0.000  
9137  -0.295123  -0.307747  -0.526240  0.089723  0.043717  9.721519  30.90  0.000  0.000  0.000  
9138  -0.264937  -0.345736  -0.518524  0.079012  0.037639  9.710592  30.90  0.000  0.000  0.000  
9139  -0.248818  -0.399155  -0.519718  0.089739  0.045560  9.724164  30.90  0.000  0.000  0.000  
9140  -0.241031  -0.414952  -0.489807  0.076006  0.050201  9.709585  30.91  0.000  0.000  0.000  
9141  -0.248850  -0.368638  -0.519669  0.085990  0.034463  9.704032  30.91  0.000  0.000  0.000  
9142  -0.234205  -0.376906  -0.473773  0.077190  0.042600  9.719087  30.91  0.000  0.000  0.000  
9143  -0.233410  -0.390858  -0.550181  0.085537  0.049392  9.703449  30.91  0.000  0.000  0.000  
9144  -0.211924  -0.306107  -0.571214  0.076040  0.049971  9.729034  30.91  0.000  0.000  0.000  
9145  -0.203716  -0.345145  -0.526747  0.090763  0.033989  9.713019  30.91  0.000  0.000  0.000  
9146  -0.279892  -0.307335  -0.541402  0.083651  0.037557  9.739917  30.91  0.000  0.000  0.000  
9147  -0.225811  -0.390506  -0.565283  0.084828  0.039629  9.723729  30.91  0.000  0.000  0.000  
9148  -0.188534  -0.367609  -0.541856  0.068825  0.049423  9.727738  30.91  0.000  0.000  0.000  
9149  -0.256459  -0.353158  -0.534718  0.080125  0.049867  9.725518  30.91  0.000  0.000  0.000  
9150  -0.263770  -0.377160  -0.482270  0.082360  0.036531  9.716474  30.90  0.000  0.000  0.000  
9151  -0.263001  -0.460478  -0.520957  0.094514  0.052212  9.730791  30.90  0.000  0.000  0.000  
9152  -0.195746  -0.352482  -0.542311  0.091941  0.038611  9.705213  30.90  0.000  0.000  0.000  
9153  -0.210616  -0.374976  -0.572854  0.074674  0.046335  9.725317  30.90  0.000  0.000  0.000  
9154  -0.271463  -0.399663  -0.504766  0.094450  0.038685  9.710669  30.90  0.000  0.000  0.000  
9155  -0.203327  -0.344491  -0.564939  0.092032  0.048992  9.717084  30.91  0.000  0.000  0.000  
9156  -0.218517  -0.384629  -0.466878  0.077154  0.051627  9.722239  30.91  0.000  0.000  0.000  
9157  -0.195554  -0.390080  -0.572728  0.078366  0.051659  9.724628  30.91  0.000  0.000  0.000  
9158  -0.263120  -0.391088  -0.558498  0.072265  0.052516  9.734779  30.91  0.000  0.000  0.000  
9159  -0.241563  -0.360175  -0.557009  0.092728  0.046338  9.735259  30.91  0.000  0.000  0.000  
9160  -0.210860  -0.375654  -0.534842  0.085527  0.050740  9.711432  30.91  0.000  0.000  0.000  
9161  -0.263653  -0.398340  -0.572923  0.092566  0.033214  9.736097  30.91  0.000  0.000  0.000  
9162  -0.195820  -0.345847  -0.489424  0.083038  0.051883  9.738672  30.91  0.000  0.000  0.000  
9163  -0.264517  -0.337173  -0.571836  0.084364  0.042839  9.703950  30.91  0.000  0.000  0.000  
9164  -0.233493  -0.375014  -0.580242  0.083716  0.047934  9.720057  30.91  0.000  0.000  0.000  
9165  -0.233459  -0.413734  -0.550128  0.086081  0.037673  9.715924  30.90  0.000  0.000  0.000  
9166  -0.248722  -0.383628  -0.534916  0.086813  0.056784  9.715835  30.90  0.000  0.000  0.000  
9167  -0.226634  -0.367485  -0.564257  0.091055  0.050189  9.717094  30.90  0.000  0.000  0.000  
9168  -0.271837  -0.377147  -0.481671  0.077769  0.045234  9.732142  30.90  0.000  0.000  0.000  
9169  -0.256319  -0.360378  -0.557519  0.088547  0.055225  9.728987  30.90  0.000  0.000  0.000  
9170  -0.150308  -0.366318  -0.595028  0.089763  0.056149  9.715380  30.90  0.000  0.000  0.000  
9171  -0.294430  -0.376227  -0.542203  0.094563  0.047156  9.716423  30.90  0.000  0.000  0.000  
9172  -0.263357  -0.391192  -0.550662  0.089022  0.048107  9.731815  30.90  0.000  0.000  0.000  
9173  -0.188389  -0.397858  -0.557127  0.082074  0.052680  9.717628  30.90  0.000  0.000  0.000  
9174  -0.263760  -0.391412  -0.535079  0.083067  0.041521  9.728102  30.90  0.000  0.000  0.000  
9175  -0.195406  -0.436734  -0.527673  0.083099  0.041598  9.732233  30.90  0.000  0.000  0.000  
9176  -0.233908  -0.344576  -0.572176  0.092646  0.043395  9.737423  30.90  0.000  0.000  0.000  
9177  -0.264432  -0.330995  -0.496520  0.090227  0.040602  9.714906  30.90  0.000  0.000  0.000  
9178  -0.256324  -0.367575  -0.580140  0.090323  0.047504  9.700943  30.90  0.000  0.000  0.000  
9179  -0.211753  -0.337222  -0.541268  0.087370  0.045164  9.733593  30.90  0.000  0.000  0.000  
9180  -0.248734  -0.391398  -0.527362  0.078968  0.047946  9.718220  30.92  0.000  0.000  0.000  
9181  -0.286949  -0.344912  -0.579775  0.075954  0.043031  9.709549  30.92  0.000  0.000  0.000  
9182  -0.248206  -0.421567  -0.550650  0.070616  0.054094  9.722890  30.92  0.000  0.000  0.000  
9183  -0.232908  -0.428363  -0.588524  0.087919  0.048919  9.711205  30.92  0.000  0.000  0.000  
9184  -0.248967  -0.345878  -0.511976  0.089582  0.040998  9.735323  30.92  0.000  0.000  0.000  
9185  -0.180919  -0.344088  -0.572054  0.084304  0.047455  9.726599  30.89  0.000  0.000  0.000  
9186  -0.098058  -0.336631  -0.518564  0.093836  0.042810  9.738715  30.89  0.000  0.000  0.000  
9187  -0.256893  -0.329484  -0.571883  0.080197  0.048980  9.710481  30.89  0.000  0.000  0.000  
9188  -0.287622  -0.314719  -0.556307  0.092169  0.045185  9.737242  30.89  0.000  0.000  0.000  
9189  -0.271980  -0.321717  -0.587064  0.084965  0.052792  9.756320  30.89  0.000  0.000  0.000  
9190  -0.271867  -0.359876  -0.587215  0.079037  0.048729  9.728145  30.91  0.000  0.000  0.000  
9191  -0.301289  -0.413980  -0.573279  0.081408  0.052632  9.714612  30.91  0.000  0.000  0.000  
9192  -0.302173  -0.346330  -0.511829  0.093883  0.044992  9.727835  30.91  0.000  0.000  0.000  
9193  -0.143935  -0.306318  -0.525633  0.072495  0.055155  9.716976  30.91  0.000  0.000  0.000  
9194  -0.143235  -0.375804  -0.488811  0.086168  0.048428  9.715988  30.91  0.000  0.000  0.000  
9195  -0.241016  -0.390204  -0.587863  0.072359  0.045075  9.720858  30.91  0.000  0.000  0.000  
9196  -0.302469  -0.353478  -0.534090  0.080303  0.051472  9.716051  30.91  0.000  0.000  0.000  
9197  -0.279076  -0.399582  -0.512273  0.077083  0.033952  9.703973  30.91  0.000  0.000  0.000  
9198  -0.241207  -0.391034  -0.542375  0.086120  0.044481  9.728335  30.91  0.000  0.000  0.000  
9199  -0.317091  -0.361475  -0.527226  0.070477  0.036158  9.722205  30.91  0.000  0.000  0.000  
9200  -0.241466  -0.383075  -0.557135  0.095795  0.049671  9.723703  30.91  0.000  0.000  0.000  
9201  -0.240455  -0.420665  -0.596108  0.090285  0.049174  9.725868  30.91  0.000  0.000  0.000  
9202  -0.241036  -0.390344  -0.580296  0.085356  0.028879  9.724284  30.91  0.000  0.000  0.000  
9203  -0.188995  -0.338026  -0.488482  0.079019  0.050767  9.709587  30.91  0.000  0.000  0.000  
9204  -0.279771  -0.353124  -0.541565  0.070640  0.041327  9.711540  30.91  0.000  0.000  0.000  
9205  -0.264354  -0.390883  -0.556969  0.088152  0.056361  9.726068  30.92  0.000  0.000  0.000  
9206  -0.226352  -0.359904  -0.564604  0.086047  0.038185  9.742808  30.92  0.000  0.000  0.000  
9207  -0.219608  -0.306014  -0.578631  0.090387  0.043276  9.698782  30.92  0.000  0.000  0.000  
9208  -0.204358  -0.307042  -0.518399  0.077312  0.061321  9.729601  30.92  0.000  0.000  0.000  
9209  -0.226342  -0.343932  -0.602321  0.084772  0.030794  9.730423  30.92  0.000  0.000  0.000  
9210  -0.225689  -0.406069  -0.550355  0.075364  0.050519  9.725907  30.91  0.000  0.000  0.000  
9211  -0.294178  -0.383179  -0.580227  0.072400  0.046421  9.728897  30.91  0.000  0.000  0.000  
9212  -0.248933  -0.383019  -0.564822  0.082708  0.058798  9.725467  30.91  0.000  0.000  0.000  
9213  -0.249421  -0.352569  -0.556667  0.084462  0.050196  9.713984  30.91  0.000  0.000  0.000  
9214  -0.204008  -0.336894  -0.556550  0.078375  0.046542  9.738405  30.91  0.000  0.000  0.000  
9215  -0.218360  -0.445536  -0.474632  0.088489  0.037454  9.737170  30.91  0.000  0.000  0.000  
9216  -0.203498  -0.413833  -0.527037  0.083234  0.046534  9.709248  30.91  0.000  0.000  0.000  
9217  -0.272467  -0.331275  -0.480878  0.083784  0.045165  9.731748  30.91  0.000  0.000  0.000  
9218  -0.249414  -0.321771  -0.571750  0.089684  0.041291  9.719534  30.91  0.000  0.000  0.000  
9219  -0.249070  -0.390624  -0.564654  0.081444  0.045415  9.712332  30.91  0.000  0.000  0.000  
9220  -0.264011  -0.391084  -0.549852  0.090439  0.054588  9.728069  30.92  0.000  0.000  0.000  
9221  -0.241091  -0.345141  -0.550048  0.072980  0.059267  9.713247  30.92  0.000  0.000  0.000  
9222  -0.279636  -0.367540  -0.586988  0.079637  0.039893  9.703803  30.92  0.000  0.000  0.000  
9223  -0.211467  -0.344466  -0.564249  0.089664  0.038579  9.734053  30.92  0.000  0.000  0.000  
9224  -0.264743  -0.361312  -0.503685  0.091685  0.052854  9.731963  30.92  0.000  0.000  0.000  
9225  -0.294879  -0.307069  -0.564251  0.085056  0.059283  9.720700  30.93  0.000  0.000  0.000  
9226  -0.203817  -0.367868  -0.534170  0.083663  0.034367  9.729307  30.93  0.000  0.000  0.000  
9227  -0.196388  -0.344604  -0.549056  0.082471  0.036828  9.732394  30.93  0.000  0.000  0.000  
9228  -0.279813  -0.338579  -0.503799  0.080199  0.045328  9.706982  30.93  0.000  0.000  0.000  
9229  -0.241603  -0.360456  -0.541876  0.083810  0.049497  9.708157  30.93  0.000  0.000  0.000  
9230  -0.226333  -0.391568  -0.504302  0.080663  0.033171  9.727663  30.91  0.000  0.000  0.000  
9231  -0.203984  -0.359782  -0.556587  0.096398  0.048485  9.724508  30.91  0.000  0.000  0.000  
9232  -0.264176  -0.391200  -0.542106  0.077820  0.044481  9.724104  30.91  0.000  0.000  0.000  
9233  -0.325167  -0.353833  -0.526615  0.083732  0.036174  9.730254  30.91  0.000  0.000  0.000  
9234  -0.256744  -0.414566  -0.511757  0.097684  0.051716  9.738185  30.91  0.000  0.000  0.000  
9235  -0.256424  -0.396921  -0.640360  0.085101  0.051548  9.722624  30.93  0.000  0.000  0.000  
9236  -0.302170  -0.359576  -0.617422  0.084955  0.037638  9.713630  30.93  0.000  0.000  0.000  
9237  -0.204131  -0.383360  -0.518702  0.093420  0.042500  9.722513  30.93  0.000  0.000  0.000  
9238  -0.226336  -0.405388  -0.579720  0.086280  0.047144  9.711627  30.93  0.000  0.000  0.000  
9239  -0.234319  -0.368972  -0.488713  0.077832  0.046424  9.732014  30.93  0.000  0.000  0.000  
9240  -0.256608  -0.368533  -0.526996  0.083727  0.042990  9.711500  30.92  0.000  0.000  0.000  
9241  -0.241794  -0.329481  -0.564256  0.084962  0.047181  9.712634  30.92  0.000  0.000  0.000  
9242  -0.241504  -0.359754  -0.579708  0.086097  0.039504  9.717985  30.92  0.000  0.000  0.000  
9243  -0.226521  -0.336992  -0.564387  0.086713  0.044871  9.717711  30.92  0.000  0.000  0.000  
9244  -0.264192  -0.375941  -0.542081  0.086216  0.051121  9.732030  30.92  0.000  0.000  0.000  
9245  -0.234113  -0.376778  -0.481429  0.088553  0.045042  9.727756  30.91  0.000  0.000  0.000  
9246  -0.287217  -0.391354  -0.541747  0.070744  0.046457  9.730171  30.91  0.000  0.000  0.000  
